TNTH__8300001,IMCT,SPIMIT,8-Mar-18,TNTH,1,898485-8180,I-125TH,114001-05400101,,2J2A452700,1,1
TNTH__8300002,IMCT,SPIMIT,8-Mar-18,TNTH,1,898485-8180,I-125TH,114001-05400101,,2J2A452800,2,2
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,, ,,,,,,
