TNTH__1200010,IMCT,SPTISM,4-Mar-21,TNTH,1,898396-2911,PWI-001TH,161114-0160A101,,1M2A444200,1,1,,,
TNTH__1200012,IMCT,SPIMIT,4-Mar-21,TNTH,1,898254-2602,I-44TH ,123001-5860C101,,2M1A020000,88,88,,,
