TNTH__2N00014,IMCT,SPTISM,28-Nov-22,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,1NNA495400,2,2,,,
TNTH__2N00014,IMCT,SPTISM,28-Nov-22,TNTH,2,898280-7010,"6""x9"" Front",153000-29700101,,1NNA629500,5,5,,,
