1|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA1703|2017122301|23/12/2017|20:45|24/12/2017|01:45|PSF|23|ED06|04|||||||||||||PSF-23|722E-B-PK|24/12/2017|01:45|24/12/2017|03:13||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-08-C4|10|10|1||G|23/12/2017|20:45|23/12/2017|15:45|23/12/2017|15:45||23/12/2017|07:30|2312|||CB2|
12|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5749|2017122304|23/12/2017|13:17|23/12/2017|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|23/12/2017|20:00|23/12/2017|21:25||7|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|A5.SA- R10|4|4|1|||23/12/2017|13:17|23/12/2017|07:22|23/12/2017|07:22||22/12/2017|07:30|2312||||
13|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5852|2017122304|23/12/2017|04:52|23/12/2017|10:20|PSA|13|SD11|02|||||||||||||PSA-13|722B-S-S1|23/12/2017|10:20|23/12/2017|19:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|32|8|||23/12/2017|04:52|23/12/2017|00:42|23/12/2017|00:42||22/12/2017|07:30|2312||||
14|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5852|2017122304|23/12/2017|04:52|23/12/2017|10:20|PSA|13|SD11|02|||||||||||||PSA-13|722B-S-S1|23/12/2017|10:20|23/12/2017|19:30||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|4|1||8|23/12/2017|04:52|23/12/2017|00:42|23/12/2017|00:42||22/12/2017|07:30|2312||||
15|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5852|2017122304|23/12/2017|04:52|23/12/2017|10:20|PSA|13|SD11|02|||||||||||||PSA-13|722B-S-S1|23/12/2017|10:20|23/12/2017|19:30||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|8|2||8|23/12/2017|04:52|23/12/2017|00:42|23/12/2017|00:42||22/12/2017|07:30|2312||||
16|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5852|2017122304|23/12/2017|04:52|23/12/2017|10:20|PSA|13|SD11|02|||||||||||||PSA-13|722B-S-S1|23/12/2017|10:20|23/12/2017|19:30||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||8|23/12/2017|04:52|23/12/2017|00:42|23/12/2017|00:42||22/12/2017|07:30|2312||||
17|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5750|2017122305|23/12/2017|13:17|23/12/2017|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|23/12/2017|20:00|24/12/2017|01:08||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|36|9|||23/12/2017|13:17|23/12/2017|07:22|23/12/2017|07:22||22/12/2017|07:30|2312||||
18|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5750|2017122305|23/12/2017|13:17|23/12/2017|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|23/12/2017|20:00|24/12/2017|01:08||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||23/12/2017|13:17|23/12/2017|07:22|23/12/2017|07:22||22/12/2017|07:30|2312||||
19|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5750|2017122305|23/12/2017|13:17|23/12/2017|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|23/12/2017|20:00|24/12/2017|01:08||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||23/12/2017|13:17|23/12/2017|07:22|23/12/2017|07:22||22/12/2017|07:30|2312||||
20|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5750|2017122305|23/12/2017|13:17|23/12/2017|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|23/12/2017|20:00|24/12/2017|01:08||4|86100-0K143-00|RECEIVER ASSY  RADIO & NAVIGATION|U803|A5.SA- R10|4|4|1|||23/12/2017|13:17|23/12/2017|07:22|23/12/2017|07:22||22/12/2017|07:30|2312||||
21|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5750|2017122305|23/12/2017|13:17|23/12/2017|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|23/12/2017|20:00|24/12/2017|01:08||5|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A5.SA- R10|4|4|1|||23/12/2017|13:17|23/12/2017|07:22|23/12/2017|07:22||22/12/2017|07:30|2312||||
22|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5853|2017122305|23/12/2017|04:52|23/12/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|23/12/2017|10:20|23/12/2017|22:33||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|48|12|||23/12/2017|04:52|23/12/2017|00:42|23/12/2017|00:42||22/12/2017|07:30|2312||||
23|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5853|2017122305|23/12/2017|04:52|23/12/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|23/12/2017|10:20|23/12/2017|22:33||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|4|1||8|23/12/2017|04:52|23/12/2017|00:42|23/12/2017|00:42||22/12/2017|07:30|2312||||
24|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5853|2017122305|23/12/2017|04:52|23/12/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|23/12/2017|10:20|23/12/2017|22:33||3|86120-0KA41-00|RECEIVER ASSY RADIO|D885|IP1  - A03|4|4|1||8|23/12/2017|04:52|23/12/2017|00:42|23/12/2017|00:42||22/12/2017|07:30|2312||||
25|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5853|2017122305|23/12/2017|04:52|23/12/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|23/12/2017|10:20|23/12/2017|22:33||4|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||8|23/12/2017|04:52|23/12/2017|00:42|23/12/2017|00:42||22/12/2017|07:30|2312||||
26|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5853|2017122305|23/12/2017|04:52|23/12/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|23/12/2017|10:20|23/12/2017|22:33||5|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|4|1||8|23/12/2017|04:52|23/12/2017|00:42|23/12/2017|00:42||22/12/2017|07:30|2312||||
27|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5853|2017122305|23/12/2017|04:52|23/12/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|23/12/2017|10:20|23/12/2017|22:33||6|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|12|3||8|23/12/2017|04:52|23/12/2017|00:42|23/12/2017|00:42||22/12/2017|07:30|2312||||
28|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5751|2017122306|23/12/2017|13:17|23/12/2017|20:00|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|23/12/2017|20:00|24/12/2017|03:51||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|36|9|||23/12/2017|13:17|23/12/2017|07:22|23/12/2017|07:22||22/12/2017|07:30|2312||||
29|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5751|2017122306|23/12/2017|13:17|23/12/2017|20:00|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|23/12/2017|20:00|24/12/2017|03:51||2|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|A4.SA- R11|4|4|1|||23/12/2017|13:17|23/12/2017|07:22|23/12/2017|07:22||22/12/2017|07:30|2312||||
30|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5751|2017122306|23/12/2017|13:17|23/12/2017|20:00|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|23/12/2017|20:00|24/12/2017|03:51||3|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||23/12/2017|13:17|23/12/2017|07:22|23/12/2017|07:22||22/12/2017|07:30|2312||||
31|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5751|2017122306|23/12/2017|13:17|23/12/2017|20:00|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|23/12/2017|20:00|24/12/2017|03:51||4|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|A5.SA- R10|4|4|1|||23/12/2017|13:17|23/12/2017|07:22|23/12/2017|07:22||22/12/2017|07:30|2312||||
32|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5751|2017122306|23/12/2017|13:17|23/12/2017|20:00|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|23/12/2017|20:00|24/12/2017|03:51||5|89040-0K030-00|SIREN ASSY  THEFT WARNING|U365|T4.SW- R06|16|16|1|||23/12/2017|13:17|23/12/2017|07:22|23/12/2017|07:22||22/12/2017|07:30|2312||||
33|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5854|2017122306|23/12/2017|16:10|23/12/2017|22:40|PSA|21|SD11|06|||||||||||||PSA-21|722B-S-S1|23/12/2017|22:40|24/12/2017|02:26||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|32|8|||23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2312||||
34|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5854|2017122306|23/12/2017|16:10|23/12/2017|22:40|PSA|21|SD11|06|||||||||||||PSA-21|722B-S-S1|23/12/2017|22:40|24/12/2017|02:26||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|4|1||8|23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2312||||
35|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5854|2017122306|23/12/2017|16:10|23/12/2017|22:40|PSA|21|SD11|06|||||||||||||PSA-21|722B-S-S1|23/12/2017|22:40|24/12/2017|02:26||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||8|23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2312||||
36|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5854|2017122306|23/12/2017|16:10|23/12/2017|22:40|PSA|21|SD11|06|||||||||||||PSA-21|722B-S-S1|23/12/2017|22:40|24/12/2017|02:26||4|86140-0K140-00|RECEIVER ASSY RADIO & DISPLAY|A797|IP1. - A08|4|4|1||8|23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2312||||
37|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5854|2017122306|23/12/2017|16:10|23/12/2017|22:40|PSA|21|SD11|06|||||||||||||PSA-21|722B-S-S1|23/12/2017|22:40|24/12/2017|02:26||5|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|4|1||8|23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2312||||
38|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5854|2017122306|23/12/2017|16:10|23/12/2017|22:40|PSA|21|SD11|06|||||||||||||PSA-21|722B-S-S1|23/12/2017|22:40|24/12/2017|02:26||6|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|4|1||8|23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2312||||
39|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C5|1|1C FTTLAC5A0282|2017122501|23/12/2017|15:30|25/12/2017|09:40|KD02|01|KD02|01|||||||||||||||||25/12/2017|09:40||1|86100-02241-00|RECEIVER ASSY  RADIO & NAVIGATION|T575|LQ   -  04|3|3|1|||23/12/2017|15:30|23/12/2017|10:37|23/12/2017|10:37||23/12/2017|07:30|2512||||
40|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C5|1|1C FTTLAC5A0282|2017122501|23/12/2017|15:30|25/12/2017|09:40|KD02|01|KD02|01|||||||||||||||||25/12/2017|09:40||2|86140-02550-00|RECEIVER ASSY  RADIO & DISPLAY|T502|LQ   -  04|3|18|6|||23/12/2017|15:30|23/12/2017|10:37|23/12/2017|10:37||23/12/2017|07:30|2512||||
41|FTTL|A|DENSO TEN (THAILAND) Limited.|G|GATEWAY|OG|1|1G FTTLAOGA0264|2017122501|24/12/2017|01:55|25/12/2017|08:07|GD05|01|GD05|01|||||||||||||GD05-01||25/12/2017|08:07||||1|PC600-0D01D-00|RECEIVER ASSY  RADIO&DISPLAY|29A5|..ZK -  05|3|6|2|||24/12/2017|01:55|23/12/2017|17:59|23/12/2017|17:59||23/12/2017|07:30|2512||||
42|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5752|2017122501|24/12/2017|02:07|25/12/2017|07:30|PPA1|04|CD16|01|||||||||||||PPA1-04|722F-P-P1|25/12/2017|07:30|25/12/2017|09:25||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|40|10|||24/12/2017|02:07|23/12/2017|18:04|23/12/2017|18:04||23/12/2017|07:30|2512||||
43|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5752|2017122501|24/12/2017|02:07|25/12/2017|07:30|PPA1|04|CD16|01|||||||||||||PPA1-04|722F-P-P1|25/12/2017|07:30|25/12/2017|09:25||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||24/12/2017|02:07|23/12/2017|18:04|23/12/2017|18:04||23/12/2017|07:30|2512||||
44|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5752|2017122501|24/12/2017|02:07|25/12/2017|07:30|PPA1|04|CD16|01|||||||||||||PPA1-04|722F-P-P1|25/12/2017|07:30|25/12/2017|09:25||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||24/12/2017|02:07|23/12/2017|18:04|23/12/2017|18:04||23/12/2017|07:30|2512||||
45|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5752|2017122501|24/12/2017|02:07|25/12/2017|07:30|PPA1|04|CD16|01|||||||||||||PPA1-04|722F-P-P1|25/12/2017|07:30|25/12/2017|09:25||4|86100-0K143-00|RECEIVER ASSY  RADIO & NAVIGATION|U803|A5.SA- R10|4|4|1|||24/12/2017|02:07|23/12/2017|18:04|23/12/2017|18:04||23/12/2017|07:30|2512||||
46|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5855|2017122501|23/12/2017|16:10|23/12/2017|22:40|PSA|01|SD11|06|||||||||||||PSA-01|722B-S-S1|23/12/2017|22:40|25/12/2017|07:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|36|9|||23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2512||||
47|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5855|2017122501|23/12/2017|16:10|23/12/2017|22:40|PSA|01|SD11|06|||||||||||||PSA-01|722B-S-S1|23/12/2017|22:40|25/12/2017|07:30||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|4|1||8|23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2512||||
48|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5855|2017122501|23/12/2017|16:10|23/12/2017|22:40|PSA|01|SD11|06|||||||||||||PSA-01|722B-S-S1|23/12/2017|22:40|25/12/2017|07:30||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|4|1||8|23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2512||||
49|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5855|2017122501|23/12/2017|16:10|23/12/2017|22:40|PSA|01|SD11|06|||||||||||||PSA-01|722B-S-S1|23/12/2017|22:40|25/12/2017|07:30||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||8|23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2512||||
50|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5753|2017122502|24/12/2017|02:07|25/12/2017|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|25/12/2017|07:30|25/12/2017|13:08||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8|||24/12/2017|02:07|23/12/2017|18:04|23/12/2017|18:04||23/12/2017|07:30|2512||||
51|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5753|2017122502|24/12/2017|02:07|25/12/2017|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|25/12/2017|07:30|25/12/2017|13:08||2|86120-0KC40-00|RECEIVER ASSY  RADIO|H561|A4.SA- R11|4|4|1|||24/12/2017|02:07|23/12/2017|18:04|23/12/2017|18:04||23/12/2017|07:30|2512||||
52|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5753|2017122502|24/12/2017|02:07|25/12/2017|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|25/12/2017|07:30|25/12/2017|13:08||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||24/12/2017|02:07|23/12/2017|18:04|23/12/2017|18:04||23/12/2017|07:30|2512||||
53|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5753|2017122502|24/12/2017|02:07|25/12/2017|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|25/12/2017|07:30|25/12/2017|13:08||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||24/12/2017|02:07|23/12/2017|18:04|23/12/2017|18:04||23/12/2017|07:30|2512||||
54|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5753|2017122502|24/12/2017|02:07|25/12/2017|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|25/12/2017|07:30|25/12/2017|13:08||5|86100-0K143-00|RECEIVER ASSY  RADIO & NAVIGATION|U803|A5.SA- R10|4|8|2|||24/12/2017|02:07|23/12/2017|18:04|23/12/2017|18:04||23/12/2017|07:30|2512||||
55|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5753|2017122502|24/12/2017|02:07|25/12/2017|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|25/12/2017|07:30|25/12/2017|13:08||6|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|A5.SA- R10|4|4|1|||24/12/2017|02:07|23/12/2017|18:04|23/12/2017|18:04||23/12/2017|07:30|2512||||
56|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5856|2017122502|23/12/2017|16:10|23/12/2017|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|23/12/2017|22:40|25/12/2017|10:33||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|48|12|||23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2512||||
57|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5856|2017122502|23/12/2017|16:10|23/12/2017|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|23/12/2017|22:40|25/12/2017|10:33||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|4|1||8|23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2512||||
58|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5856|2017122502|23/12/2017|16:10|23/12/2017|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|23/12/2017|22:40|25/12/2017|10:33||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||8|23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2512||||
