1|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5053|2019061303|13/06/2019|13:15|13/06/2019|15:45|PSG|17|ED06|01|||||||||||||PSG-17|722E-B-PK|13/06/2019|15:45|13/06/2019|22:13||1|86120-0KA11-00|RECEIVER ASSY  RADIO|K766||2|2|1|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
2|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5053|2019061303|13/06/2019|13:15|13/06/2019|15:45|PSG|17|ED06|01|||||||||||||PSG-17|722E-B-PK|13/06/2019|15:45|13/06/2019|22:13||2|86120-0KA20-00|RECEIVER ASSY  RADIO|I726||2|12|6|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
3|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5053|2019061303|13/06/2019|13:15|13/06/2019|15:45|PSG|17|ED06|01|||||||||||||PSG-17|722E-B-PK|13/06/2019|15:45|13/06/2019|22:13||3|86120-0KD22-00|RECEIVER ASSY  RADIO|M399||2|14|7|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
4|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5053|2019061303|13/06/2019|13:15|13/06/2019|15:45|PSG|17|ED06|01|||||||||||||PSG-17|722E-B-PK|13/06/2019|15:45|13/06/2019|22:13||4|86120-0KD30-00|RECEIVER ASSY  RADIO|I248||2|6|3|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
5|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5053|2019061303|13/06/2019|13:15|13/06/2019|15:45|PSG|17|ED06|01|||||||||||||PSG-17|722E-B-PK|13/06/2019|15:45|13/06/2019|22:13||5|86140-0K621-00|RECEIVER ASSY  RADIO & DISPLAY|M378||2|18|9|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
6|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5053|2019061303|13/06/2019|13:15|13/06/2019|15:45|PSG|17|ED06|01|||||||||||||PSG-17|722E-B-PK|13/06/2019|15:45|13/06/2019|22:13||6|86140-0K630-00|RECEIVER ASSY  RADIO & DISPLAY|I732||2|6|3|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
7|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5053|2019061303|13/06/2019|13:15|13/06/2019|15:45|PSG|17|ED06|01|||||||||||||PSG-17|722E-B-PK|13/06/2019|15:45|13/06/2019|22:13||7|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681||16|80|5|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
8|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5053|2019061303|13/06/2019|13:15|13/06/2019|15:45|PSG|17|ED06|01|||||||||||||PSG-17|722E-B-PK|13/06/2019|15:45|13/06/2019|22:13||8|89040-0K020-00|SIREN ASSY  THEFT WARNING|H682||5|100|20|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
9|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5053|2019061303|13/06/2019|13:15|13/06/2019|15:45|PSG|17|ED06|01|||||||||||||PSG-17|722E-B-PK|13/06/2019|15:45|13/06/2019|22:13||9|89040-0K030-00|SIREN ASSY  THEFT WARNING|I257||16|48|3|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
10|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5054|2019061304|13/06/2019|13:15|13/06/2019|15:45|PSG|23|ED06|01|||||||||||||PSG-23|722E-B-PK|13/06/2019|15:45|14/06/2019|03:13||1|86120-0KA11-00|RECEIVER ASSY  RADIO|K766||2|4|2|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
11|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5054|2019061304|13/06/2019|13:15|13/06/2019|15:45|PSG|23|ED06|01|||||||||||||PSG-23|722E-B-PK|13/06/2019|15:45|14/06/2019|03:13||2|86120-0KA20-00|RECEIVER ASSY  RADIO|I726||2|12|6|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
12|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5054|2019061304|13/06/2019|13:15|13/06/2019|15:45|PSG|23|ED06|01|||||||||||||PSG-23|722E-B-PK|13/06/2019|15:45|14/06/2019|03:13||3|86120-0KD22-00|RECEIVER ASSY  RADIO|M399||2|14|7|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
13|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5054|2019061304|13/06/2019|13:15|13/06/2019|15:45|PSG|23|ED06|01|||||||||||||PSG-23|722E-B-PK|13/06/2019|15:45|14/06/2019|03:13||4|86120-0KD30-00|RECEIVER ASSY  RADIO|I248||2|4|2|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
14|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5054|2019061304|13/06/2019|13:15|13/06/2019|15:45|PSG|23|ED06|01|||||||||||||PSG-23|722E-B-PK|13/06/2019|15:45|14/06/2019|03:13||5|86140-0K621-00|RECEIVER ASSY  RADIO & DISPLAY|M378||2|16|8|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
15|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5054|2019061304|13/06/2019|13:15|13/06/2019|15:45|PSG|23|ED06|01|||||||||||||PSG-23|722E-B-PK|13/06/2019|15:45|14/06/2019|03:13||6|86140-0K630-00|RECEIVER ASSY  RADIO & DISPLAY|I732||2|6|3|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
16|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|D1|1|1B FTTLAD1A5054|2019061304|13/06/2019|13:15|13/06/2019|15:45|PSG|23|ED06|01|||||||||||||PSG-23|722E-B-PK|13/06/2019|15:45|14/06/2019|03:13||7|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681||16|80|5|||13/06/2019|13:15|13/06/2019|08:15|13/06/2019|08:15||13/06/2019|07:30|1306|||
