ASN201810441,GM,GGA2,22-Oct-18,TNTH,09:20,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,245,49,,,,,
ASN201810441,GM,GGA2,22-Oct-18,TNTH,09:20,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,432,144,,,,,
ASN201810442,GM,GGA2,23-Oct-18,TNTH,09:20,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,350,70,,,,,
ASN201810442,GM,GGA2,23-Oct-18,TNTH,09:20,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,579,193,,,,,
ASN201810449,GM,GGA2,24-Oct-18,TNTH,09:20,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,250,50,,,,,
ASN201810449,GM,GGA2,24-Oct-18,TNTH,09:20,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,543,181,,,,,
