1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1498|2016110701|07/11/2016|20:55|08/11/2016|00:50|PSF|22|ED06|02|||||||||||||PSF-22|722E-B-PK|08/11/2016|00:50|08/11/2016|02:25||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-04-A4|10|20|2||V|07/11/2016|20:55|07/11/2016|15:55|07/11/2016|15:55||07/11/2016|07:30|0711|||CB2|
15|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4310|2016110706|07/11/2016|08:15|07/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|07/11/2016|14:40|07/11/2016|23:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|07/11/2016|08:15|07/11/2016|02:20|07/11/2016|02:20||04/11/2016|07:30|0711||||
16|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4310|2016110706|07/11/2016|08:15|07/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|07/11/2016|14:40|07/11/2016|23:01||4|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A4.SA- R11|4|4|1||3|07/11/2016|08:15|07/11/2016|02:20|07/11/2016|02:20||04/11/2016|07:30|0711||||
17|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4310|2016110706|07/11/2016|08:15|07/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|07/11/2016|14:40|07/11/2016|23:01||5|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|07/11/2016|08:15|07/11/2016|02:20|07/11/2016|02:20||04/11/2016|07:30|0711||||
18|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4310|2016110706|07/11/2016|08:15|07/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|07/11/2016|14:40|07/11/2016|23:01||6|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|A4.SA- R11|4|4|1||3|07/11/2016|08:15|07/11/2016|02:20|07/11/2016|02:20||04/11/2016|07:30|0711||||
19|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4125|2016110706|07/11/2016|09:05|07/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|07/11/2016|15:45|08/11/2016|01:46||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|36|9||B|07/11/2016|09:05|07/11/2016|04:55|07/11/2016|04:55||04/11/2016|07:30|0711||||
20|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4125|2016110706|07/11/2016|09:05|07/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|07/11/2016|15:45|08/11/2016|01:46||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|8|2||B|07/11/2016|09:05|07/11/2016|04:55|07/11/2016|04:55||04/11/2016|07:30|0711||||
21|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4125|2016110706|07/11/2016|09:05|07/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|07/11/2016|15:45|08/11/2016|01:46||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|8|2||B|07/11/2016|09:05|07/11/2016|04:55|07/11/2016|04:55||04/11/2016|07:30|0711||||
22|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4125|2016110706|07/11/2016|09:05|07/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|07/11/2016|15:45|08/11/2016|01:46||4|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|4|1||B|07/11/2016|09:05|07/11/2016|04:55|07/11/2016|04:55||04/11/2016|07:30|0711||||
23|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4125|2016110706|07/11/2016|09:05|07/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|07/11/2016|15:45|08/11/2016|01:46||5|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|12|3||B|07/11/2016|09:05|07/11/2016|04:55|07/11/2016|04:55||04/11/2016|07:30|0711||||
24|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4125|2016110706|07/11/2016|09:05|07/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|07/11/2016|15:45|08/11/2016|01:46||6|86120-0KA50-00|RECEIVER ASSY RADIO|A796|IP1. - A08|4|4|1||B|07/11/2016|09:05|07/11/2016|04:55|07/11/2016|04:55||04/11/2016|07:30|0711||||
25|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4311|2016110707|07/11/2016|08:15|07/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|07/11/2016|14:40|08/11/2016|01:56||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|07/11/2016|08:15|07/11/2016|02:20|07/11/2016|02:20||04/11/2016|07:30|0711||||
26|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4311|2016110707|07/11/2016|08:15|07/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|07/11/2016|14:40|08/11/2016|01:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8||3|07/11/2016|08:15|07/11/2016|02:20|07/11/2016|02:20||04/11/2016|07:30|0711||||
27|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4311|2016110707|07/11/2016|08:15|07/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|07/11/2016|14:40|08/11/2016|01:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|07/11/2016|08:15|07/11/2016|02:20|07/11/2016|02:20||04/11/2016|07:30|0711||||
28|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4311|2016110707|07/11/2016|08:15|07/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|07/11/2016|14:40|08/11/2016|01:56||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|8|2||3|07/11/2016|08:15|07/11/2016|02:20|07/11/2016|02:20||04/11/2016|07:30|0711||||
29|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4312|2016110708|07/11/2016|08:15|07/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|07/11/2016|14:40|08/11/2016|04:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|07/11/2016|08:15|07/11/2016|02:20|07/11/2016|02:20||04/11/2016|07:30|0711||||
30|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4312|2016110708|07/11/2016|08:15|07/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|07/11/2016|14:40|08/11/2016|04:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|28|7||3|07/11/2016|08:15|07/11/2016|02:20|07/11/2016|02:20||04/11/2016|07:30|0711||||
31|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4312|2016110708|07/11/2016|08:15|07/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|07/11/2016|14:40|08/11/2016|04:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|07/11/2016|08:15|07/11/2016|02:20|07/11/2016|02:20||04/11/2016|07:30|0711||||
32|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4312|2016110708|07/11/2016|08:15|07/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|07/11/2016|14:40|08/11/2016|04:01||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|07/11/2016|08:15|07/11/2016|02:20|07/11/2016|02:20||04/11/2016|07:30|0711||||
33|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4312|2016110708|07/11/2016|08:15|07/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|07/11/2016|14:40|08/11/2016|04:01||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|07/11/2016|08:15|07/11/2016|02:20|07/11/2016|02:20||04/11/2016|07:30|0711||||
34|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4312|2016110708|07/11/2016|08:15|07/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|07/11/2016|14:40|08/11/2016|04:01||6|86140-0KA70-00|RECEIVER ASSY  RADIO & DISPLAY|H704|A4.SA- R11|4|4|1||3|07/11/2016|08:15|07/11/2016|02:20|07/11/2016|02:20||04/11/2016|07:30|0711||||
35|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|C|GATEWAY#2|C5|1|1C FTTLAC5A0001|2016110801|07/11/2016|23:20|08/11/2016|08:15|KD01|01|KD01|01|||||||||||||||||08/11/2016|08:15||1|86100-02240-00|RECEIVER ASSY  RADIO & NAVIGATION|T497|DLR  -  08|3|9|3|||07/11/2016|23:20|07/11/2016|18:27|07/11/2016|18:27||07/11/2016|07:30|0811||||
36|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|C|GATEWAY#2|C5|1|1C FTTLAC5A0001|2016110801|07/11/2016|23:20|08/11/2016|08:15|KD01|01|KD01|01|||||||||||||||||08/11/2016|08:15||2|86140-02550-00|RECEIVER ASSY  RADIO & DISPLAY|T502|DLR  -  08|3|12|4|||07/11/2016|23:20|07/11/2016|18:27|07/11/2016|18:27||07/11/2016|07:30|0811||||
37|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4313|2016110801|07/11/2016|19:45|08/11/2016|03:00|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|08/11/2016|03:00|08/11/2016|08:56||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
38|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4313|2016110801|07/11/2016|19:45|08/11/2016|03:00|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|08/11/2016|03:00|08/11/2016|08:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|20|5||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
39|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4313|2016110801|07/11/2016|19:45|08/11/2016|03:00|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|08/11/2016|03:00|08/11/2016|08:56||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
40|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4126|2016110801|07/11/2016|14:08|07/11/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|07/11/2016|21:10|08/11/2016|07:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|52|13||B|07/11/2016|14:08|07/11/2016|09:58|07/11/2016|09:58||07/11/2016|07:30|0811||||
41|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4126|2016110801|07/11/2016|14:08|07/11/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|07/11/2016|21:10|08/11/2016|07:30||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|8|2||B|07/11/2016|14:08|07/11/2016|09:58|07/11/2016|09:58||07/11/2016|07:30|0811||||
42|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4126|2016110801|07/11/2016|14:08|07/11/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|07/11/2016|21:10|08/11/2016|07:30||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|4|1||B|07/11/2016|14:08|07/11/2016|09:58|07/11/2016|09:58||07/11/2016|07:30|0811||||
43|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4126|2016110801|07/11/2016|14:08|07/11/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|07/11/2016|21:10|08/11/2016|07:30||4|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|4|1||B|07/11/2016|14:08|07/11/2016|09:58|07/11/2016|09:58||07/11/2016|07:30|0811||||
44|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4126|2016110801|07/11/2016|14:08|07/11/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|07/11/2016|21:10|08/11/2016|07:30||5|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||B|07/11/2016|14:08|07/11/2016|09:58|07/11/2016|09:58||07/11/2016|07:30|0811||||
45|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4314|2016110802|07/11/2016|19:45|08/11/2016|03:00|PPA1|08|CD16|02|||||||||||||PPA1-08|722F-P-P1|08/11/2016|03:00|08/11/2016|11:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
46|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4314|2016110802|07/11/2016|19:45|08/11/2016|03:00|PPA1|08|CD16|02|||||||||||||PPA1-08|722F-P-P1|08/11/2016|03:00|08/11/2016|11:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
47|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4314|2016110802|07/11/2016|19:45|08/11/2016|03:00|PPA1|08|CD16|02|||||||||||||PPA1-08|722F-P-P1|08/11/2016|03:00|08/11/2016|11:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
48|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4314|2016110802|07/11/2016|19:45|08/11/2016|03:00|PPA1|08|CD16|02|||||||||||||PPA1-08|722F-P-P1|08/11/2016|03:00|08/11/2016|11:01||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
49|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4314|2016110802|07/11/2016|19:45|08/11/2016|03:00|PPA1|08|CD16|02|||||||||||||PPA1-08|722F-P-P1|08/11/2016|03:00|08/11/2016|11:01||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
50|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4127|2016110802|07/11/2016|21:05|08/11/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|08/11/2016|03:41|08/11/2016|10:13||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|48|12||B|07/11/2016|21:05|07/11/2016|16:55|07/11/2016|16:55||07/11/2016|07:30|0811||||
51|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4127|2016110802|07/11/2016|21:05|08/11/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|08/11/2016|03:41|08/11/2016|10:13||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|4|1||B|07/11/2016|21:05|07/11/2016|16:55|07/11/2016|16:55||07/11/2016|07:30|0811||||
52|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4127|2016110802|07/11/2016|21:05|08/11/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|08/11/2016|03:41|08/11/2016|10:13||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|4|1||B|07/11/2016|21:05|07/11/2016|16:55|07/11/2016|16:55||07/11/2016|07:30|0811||||
53|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4127|2016110802|07/11/2016|21:05|08/11/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|08/11/2016|03:41|08/11/2016|10:13||4|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|4|1||B|07/11/2016|21:05|07/11/2016|16:55|07/11/2016|16:55||07/11/2016|07:30|0811||||
54|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4127|2016110802|07/11/2016|21:05|08/11/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|08/11/2016|03:41|08/11/2016|10:13||5|86120-0KA41-00|RECEIVER ASSY RADIO|D885|IP1. - A03|4|4|1||B|07/11/2016|21:05|07/11/2016|16:55|07/11/2016|16:55||07/11/2016|07:30|0811||||
55|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4127|2016110802|07/11/2016|21:05|08/11/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|08/11/2016|03:41|08/11/2016|10:13||6|86120-0KA10-00|RECEIVER ASSY RADIO|A793|IP1. - A08|4|4|1||B|07/11/2016|21:05|07/11/2016|16:55|07/11/2016|16:55||07/11/2016|07:30|0811||||
56|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4127|2016110802|07/11/2016|21:05|08/11/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|08/11/2016|03:41|08/11/2016|10:13||7|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|8|2||B|07/11/2016|21:05|07/11/2016|16:55|07/11/2016|16:55||07/11/2016|07:30|0811||||
57|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4315|2016110803|07/11/2016|19:45|08/11/2016|03:00|PPA1|12|CD16|02|||||||||||||PPA1-12|722F-P-P1|08/11/2016|03:00|08/11/2016|13:56||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
