FTTL_6O00001,IMCT,SPIMIT,25-Oct-16,FTTL,1,898064-7040,NB-1TH,151121-00200101,,2GOA081100,1,1
FTTL_6O00001,IMCT,SPIMIT,25-Oct-16,FTTL,2,898296-4540,I-68TH,139001-55700101,,2GOA119100,1,1
FTTL_6O00002,IMCT,SPTISM,25-Oct-16,FTTL,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,1GOA076300,8,8
