TNTH__1400009,IMCT,SPIMIT,23-Apr-21,TNTH,1,898396-3160,PWI-003TH,111140-05300101,,2M3A656500,1,1,,,
TNTH__1400016,IMCT,SPIMIT,23-Apr-21,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,2M4A057500,2,2,,,
TNTH__1400017,IMCT,SPTISM,23-Apr-21,TNTH,1,898396-3160,PWI-003TH,111140-05300101,,1M4A513900,3,3,,,
