TNTH__1300011,IMCT,SPIMIT,2-Apr-21,TNTH,1,898384-3290,I-124TH,114001-00800101,,2M3A342200,1,1
TNTH__1300012,IMCT,SPIMIT,2-Apr-21,TNTH,1,898254-5120,"ROOF,SPK",153000-29900101,,2M3A333300,6,6
TNTH__1300013,IMCT,SPIMIT,2-Apr-21,TNTH,1,897492-2401,CMI-008TH,134000-96910101,,2M3A222000,2,2
TNTH__1300014,IMCT,SPIMIT,2-Apr-21,TNTH,1,897537-9220,CMI-002TH,134000-9630B101,,2M3A219000,1,1
TNTH__1300015,IMCT,SPIMIT,2-Apr-21,TNTH,1,897540-5780,CMI-018TH,134000-9760A101,,2M3A211300,2,2
TNTH__1300016,IMCT,SPIMIT,2-Apr-21,TNTH,1,897540-5740,CMI-019TH,134000-9770A101,,2M3A211200,2,2
TNTH__1300017,IMCT,SPIMIT,2-Apr-21,TNTH,1,898396-3160,PWI-003TH,111140-05300101,,2M3A208000,2,2
TNTH__1300018,IMCT,SPTISM,2-Apr-21,TNTH,1,898396-2911,PWI-001TH,161114-0160A101,,1M3B162800,5,5
TNTH__1300019,IMCT,SPTISM,2-Apr-21,TNTH,1,898280-7010,"6""x9"" Front",153000-29700101,,1M3B108400,7,7
