TNTH__9500010,IMCT,SPTISM,10-Jun-19,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,1K5A781800,3,3
TNTH__9500010,IMCT,SPTISM,10-Jun-19,TNTH,2,898280-7030,6.5 Tweeter,153000-29600101 ,,1K5B067400,5,5
