1|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA1967|2019011801|18/01/2019|11:21|18/01/2019|17:25|PSF|17|ED06|01|||||||||||||PSF-17|722E-B-PK|18/01/2019|17:25|18/01/2019|22:13||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-12-43|10|10|1||G|18/01/2019|11:21|18/01/2019|06:21|18/01/2019|06:21||17/01/2019|07:30|1801|||CB2|
12|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7072|2019011804|18/01/2019|15:34|18/01/2019|21:06|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|18/01/2019|21:06|19/01/2019|04:56||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|SA.R -  13|4|4|1||F|18/01/2019|15:34|18/01/2019|09:39|18/01/2019|09:39||18/01/2019|07:30|1801||F1||
13|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7072|2019011804|18/01/2019|15:34|18/01/2019|21:06|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|18/01/2019|21:06|19/01/2019|04:56||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|SA.R -  13|4|8|2||F|18/01/2019|15:34|18/01/2019|09:39|18/01/2019|09:39||18/01/2019|07:30|1801||F1||
14|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7072|2019011804|18/01/2019|15:34|18/01/2019|21:06|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|18/01/2019|21:06|19/01/2019|04:56||5|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|SA.R -  13|4|8|2||F|18/01/2019|15:34|18/01/2019|09:39|18/01/2019|09:39||18/01/2019|07:30|1801||F1||
15|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7072|2019011804|18/01/2019|15:34|18/01/2019|21:06|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|18/01/2019|21:06|19/01/2019|04:56||6|86100-0K102-00|RECEIVER ASSY  RADIO & NAVIGATION|B035|SA.R -  14|4|4|1||F|18/01/2019|15:34|18/01/2019|09:39|18/01/2019|09:39||18/01/2019|07:30|1801||F1||
16|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7072|2019011804|18/01/2019|15:34|18/01/2019|21:06|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|18/01/2019|21:06|19/01/2019|04:56||7|86100-0K214-00|RECEIVER ASSY  RADIO & NAVIGATION|B037|SA.R -  14|4|4|1||F|18/01/2019|15:34|18/01/2019|09:39|18/01/2019|09:39||18/01/2019|07:30|1801||F1||
17|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7637|2019011807|18/01/2019|15:08|18/01/2019|20:35|PSA|19|PD02|03|||||||||||||PSA-19|722B-S-S1|18/01/2019|20:35|19/01/2019|00:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|36|9||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|1801||||
18|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7637|2019011807|18/01/2019|15:08|18/01/2019|20:35|PSA|19|PD02|03|||||||||||||PSA-19|722B-S-S1|18/01/2019|20:35|19/01/2019|00:30||2|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1  - A07|4|4|1||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|1801||||
19|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7637|2019011807|18/01/2019|15:08|18/01/2019|20:35|PSA|19|PD02|03|||||||||||||PSA-19|722B-S-S1|18/01/2019|20:35|19/01/2019|00:30||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|12|3||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|1801||||
20|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7637|2019011807|18/01/2019|15:08|18/01/2019|20:35|PSA|19|PD02|03|||||||||||||PSA-19|722B-S-S1|18/01/2019|20:35|19/01/2019|00:30||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|8|2||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|1801||||
21|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7637|2019011807|18/01/2019|15:08|18/01/2019|20:35|PSA|19|PD02|03|||||||||||||PSA-19|722B-S-S1|18/01/2019|20:35|19/01/2019|00:30||5|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|12|3||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|1801||||
22|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7638|2019011808|18/01/2019|15:08|18/01/2019|20:35|PSA|22|PD02|03|||||||||||||PSA-22|722B-S-S1|18/01/2019|20:35|19/01/2019|02:25||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|20|5||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|1801||||
23|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7638|2019011808|18/01/2019|15:08|18/01/2019|20:35|PSA|22|PD02|03|||||||||||||PSA-22|722B-S-S1|18/01/2019|20:35|19/01/2019|02:25||2|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|12|3||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|1801||||
24|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7638|2019011808|18/01/2019|15:08|18/01/2019|20:35|PSA|22|PD02|03|||||||||||||PSA-22|722B-S-S1|18/01/2019|20:35|19/01/2019|02:25||3|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|8|2||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|1801||||
25|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7638|2019011808|18/01/2019|15:08|18/01/2019|20:35|PSA|22|PD02|03|||||||||||||PSA-22|722B-S-S1|18/01/2019|20:35|19/01/2019|02:25||4|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|8|2||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|1801||||
26|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C2|1|1C FTTLAC2A0853|2019012101|18/01/2019|20:57|19/01/2019|03:38|PK2|03|KD02|02|||||||||||||PK2-03|722C-C-C2|19/01/2019|03:38|21/01/2019|09:12||1|89040-06010-00|SIREN ASSY  THEFT WARNING|4K09|LI   -  09|16|16|1||B|18/01/2019|20:57|18/01/2019|16:04|18/01/2019|16:04||18/01/2019|07:30|2101||||
27|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7073|2019012101|19/01/2019|03:27|21/01/2019|09:06|PPA1|06|CD16|01|||||||||||||PPA1-06|722F-P-P1|21/01/2019|09:06|21/01/2019|11:16||1|86100-0K144-00|RECEIVER ASSY  RADIO & NAVIGATION|B036|SA.R -  12|4|4|1||F|19/01/2019|03:27|18/01/2019|18:04|18/01/2019|18:04||18/01/2019|07:30|2101||F1||
28|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7073|2019012101|19/01/2019|03:27|21/01/2019|09:06|PPA1|06|CD16|01|||||||||||||PPA1-06|722F-P-P1|21/01/2019|09:06|21/01/2019|11:16||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|SA.R -  12|4|24|6||F|19/01/2019|03:27|18/01/2019|18:04|18/01/2019|18:04||18/01/2019|07:30|2101||F1||
29|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7073|2019012101|19/01/2019|03:27|21/01/2019|09:06|PPA1|06|CD16|01|||||||||||||PPA1-06|722F-P-P1|21/01/2019|09:06|21/01/2019|11:16||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|SA.R -  13|4|4|1||F|19/01/2019|03:27|18/01/2019|18:04|18/01/2019|18:04||18/01/2019|07:30|2101||F1||
30|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7073|2019012101|19/01/2019|03:27|21/01/2019|09:06|PPA1|06|CD16|01|||||||||||||PPA1-06|722F-P-P1|21/01/2019|09:06|21/01/2019|11:16||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|SA.R -  13|4|8|2||F|19/01/2019|03:27|18/01/2019|18:04|18/01/2019|18:04||18/01/2019|07:30|2101||F1||
31|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7073|2019012101|19/01/2019|03:27|21/01/2019|09:06|PPA1|06|CD16|01|||||||||||||PPA1-06|722F-P-P1|21/01/2019|09:06|21/01/2019|11:16||5|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|SA.R -  13|4|4|1||F|19/01/2019|03:27|18/01/2019|18:04|18/01/2019|18:04||18/01/2019|07:30|2101||F1||
32|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7073|2019012101|19/01/2019|03:27|21/01/2019|09:06|PPA1|06|CD16|01|||||||||||||PPA1-06|722F-P-P1|21/01/2019|09:06|21/01/2019|11:16||6|86120-0KA11-00|RECEIVER ASSY  RADIO|U587|SA.R -  14|4|4|1||F|19/01/2019|03:27|18/01/2019|18:04|18/01/2019|18:04||18/01/2019|07:30|2101||F1||
33|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7639|2019012101|18/01/2019|15:08|18/01/2019|20:35|PSA|01|PD02|03|||||||||||||PSA-01|722B-S-S1|18/01/2019|20:35|21/01/2019|07:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|16|4||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|2101||||
34|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7639|2019012101|18/01/2019|15:08|18/01/2019|20:35|PSA|01|PD02|03|||||||||||||PSA-01|722B-S-S1|18/01/2019|20:35|21/01/2019|07:30||2|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1  - A07|4|4|1||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|2101||||
35|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7639|2019012101|18/01/2019|15:08|18/01/2019|20:35|PSA|01|PD02|03|||||||||||||PSA-01|722B-S-S1|18/01/2019|20:35|21/01/2019|07:30||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|12|3||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|2101||||
36|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7639|2019012101|18/01/2019|15:08|18/01/2019|20:35|PSA|01|PD02|03|||||||||||||PSA-01|722B-S-S1|18/01/2019|20:35|21/01/2019|07:30||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|4|1||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|2101||||
37|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7639|2019012101|18/01/2019|15:08|18/01/2019|20:35|PSA|01|PD02|03|||||||||||||PSA-01|722B-S-S1|18/01/2019|20:35|21/01/2019|07:30||5|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|12|3||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|2101||||
38|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7074|2019012102|19/01/2019|03:27|21/01/2019|09:06|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|21/01/2019|09:06|21/01/2019|16:56||1|86100-0K144-00|RECEIVER ASSY  RADIO & NAVIGATION|B036|SA.R -  12|4|4|1||F|19/01/2019|03:27|18/01/2019|18:04|18/01/2019|18:04||18/01/2019|07:30|2101||F1||
39|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7074|2019012102|19/01/2019|03:27|21/01/2019|09:06|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|21/01/2019|09:06|21/01/2019|16:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|SA.R -  12|4|40|10||F|19/01/2019|03:27|18/01/2019|18:04|18/01/2019|18:04||18/01/2019|07:30|2101||F1||
40|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7074|2019012102|19/01/2019|03:27|21/01/2019|09:06|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|21/01/2019|09:06|21/01/2019|16:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|SA.R -  12|4|4|1||F|19/01/2019|03:27|18/01/2019|18:04|18/01/2019|18:04||18/01/2019|07:30|2101||F1||
41|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7074|2019012102|19/01/2019|03:27|21/01/2019|09:06|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|21/01/2019|09:06|21/01/2019|16:56||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|SA.R -  13|4|4|1||F|19/01/2019|03:27|18/01/2019|18:04|18/01/2019|18:04||18/01/2019|07:30|2101||F1||
42|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7074|2019012102|19/01/2019|03:27|21/01/2019|09:06|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|21/01/2019|09:06|21/01/2019|16:56||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|SA.R -  13|4|8|2||F|19/01/2019|03:27|18/01/2019|18:04|18/01/2019|18:04||18/01/2019|07:30|2101||F1||
43|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7074|2019012102|19/01/2019|03:27|21/01/2019|09:06|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|21/01/2019|09:06|21/01/2019|16:56||6|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|SA.R -  13|4|8|2||F|19/01/2019|03:27|18/01/2019|18:04|18/01/2019|18:04||18/01/2019|07:30|2101||F1||
44|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7074|2019012102|19/01/2019|03:27|21/01/2019|09:06|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|21/01/2019|09:06|21/01/2019|16:56||7|86100-0K214-00|RECEIVER ASSY  RADIO & NAVIGATION|B037|SA.R -  14|4|4|1||F|19/01/2019|03:27|18/01/2019|18:04|18/01/2019|18:04||18/01/2019|07:30|2101||F1||
45|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7640|2019012102|18/01/2019|15:08|18/01/2019|20:35|PSA|04|PD02|03|||||||||||||PSA-04|722B-S-S1|18/01/2019|20:35|21/01/2019|09:25||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|20|5||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|2101||||
46|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7640|2019012102|18/01/2019|15:08|18/01/2019|20:35|PSA|04|PD02|03|||||||||||||PSA-04|722B-S-S1|18/01/2019|20:35|21/01/2019|09:25||2|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|8|2||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|2101||||
47|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7640|2019012102|18/01/2019|15:08|18/01/2019|20:35|PSA|04|PD02|03|||||||||||||PSA-04|722B-S-S1|18/01/2019|20:35|21/01/2019|09:25||3|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|8|2||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|2101||||
48|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7640|2019012102|18/01/2019|15:08|18/01/2019|20:35|PSA|04|PD02|03|||||||||||||PSA-04|722B-S-S1|18/01/2019|20:35|21/01/2019|09:25||4|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|12|3||F|18/01/2019|15:08|18/01/2019|10:58|18/01/2019|10:58||18/01/2019|07:30|2101||||
49|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7641|2019012103|19/01/2019|03:21|21/01/2019|08:35|PSA|07|PD02|01|||||||||||||PSA-07|722B-S-S1|21/01/2019|08:35|21/01/2019|12:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|36|9||F|19/01/2019|03:21|18/01/2019|19:49|18/01/2019|19:49||18/01/2019|07:30|2101||||
50|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7641|2019012103|19/01/2019|03:21|21/01/2019|08:35|PSA|07|PD02|01|||||||||||||PSA-07|722B-S-S1|21/01/2019|08:35|21/01/2019|12:30||2|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1  - A07|4|4|1||F|19/01/2019|03:21|18/01/2019|19:49|18/01/2019|19:49||18/01/2019|07:30|2101||||
51|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7641|2019012103|19/01/2019|03:21|21/01/2019|08:35|PSA|07|PD02|01|||||||||||||PSA-07|722B-S-S1|21/01/2019|08:35|21/01/2019|12:30||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|20|5||F|19/01/2019|03:21|18/01/2019|19:49|18/01/2019|19:49||18/01/2019|07:30|2101||||
52|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7641|2019012103|19/01/2019|03:21|21/01/2019|08:35|PSA|07|PD02|01|||||||||||||PSA-07|722B-S-S1|21/01/2019|08:35|21/01/2019|12:30||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|4|1||F|19/01/2019|03:21|18/01/2019|19:49|18/01/2019|19:49||18/01/2019|07:30|2101||||
53|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7641|2019012103|19/01/2019|03:21|21/01/2019|08:35|PSA|07|PD02|01|||||||||||||PSA-07|722B-S-S1|21/01/2019|08:35|21/01/2019|12:30||5|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|8|2||F|19/01/2019|03:21|18/01/2019|19:49|18/01/2019|19:49||18/01/2019|07:30|2101||||
54|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7642|2019012104|19/01/2019|03:21|21/01/2019|08:35|PSA|10|PD02|01|||||||||||||PSA-10|722B-S-S1|21/01/2019|08:35|21/01/2019|14:25||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|24|6||F|19/01/2019|03:21|18/01/2019|19:49|18/01/2019|19:49||18/01/2019|07:30|2101||||
55|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7642|2019012104|19/01/2019|03:21|21/01/2019|08:35|PSA|10|PD02|01|||||||||||||PSA-10|722B-S-S1|21/01/2019|08:35|21/01/2019|14:25||2|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|8|2||F|19/01/2019|03:21|18/01/2019|19:49|18/01/2019|19:49||18/01/2019|07:30|2101||||
56|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7642|2019012104|19/01/2019|03:21|21/01/2019|08:35|PSA|10|PD02|01|||||||||||||PSA-10|722B-S-S1|21/01/2019|08:35|21/01/2019|14:25||3|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|4|1||F|19/01/2019|03:21|18/01/2019|19:49|18/01/2019|19:49||18/01/2019|07:30|2101||||
57|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7642|2019012104|19/01/2019|03:21|21/01/2019|08:35|PSA|10|PD02|01|||||||||||||PSA-10|722B-S-S1|21/01/2019|08:35|21/01/2019|14:25||4|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|12|3||F|19/01/2019|03:21|18/01/2019|19:49|18/01/2019|19:49||18/01/2019|07:30|2101||||
58|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7643|2019012105|19/01/2019|03:21|21/01/2019|08:35|PSA|13|PD02|01|||||||||||||PSA-13|722B-S-S1|21/01/2019|08:35|21/01/2019|19:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|20|5||F|19/01/2019|03:21|18/01/2019|19:49|18/01/2019|19:49||18/01/2019|07:30|2101||||
