1|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0562|2018022601|21/02/2018|00:00|26/02/2018|07:30|-|-||||||||||||||||||||||1|PC600-00021-T2|WIRING SUB-ASSY,RADIO G|FT21||2|10|5|||26/02/2018|07:30|23/02/2018|17:00|23/02/2018|17:00||21/02/2018|17:02|||||
2|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0562|2018022601|21/02/2018|00:00|26/02/2018|07:30|-|-||||||||||||||||||||||2|PC600-0D00Q-00|RECEIVER ASSY, RADIO&DISPLAY|FT0Q||2|10|5|||26/02/2018|07:30|23/02/2018|17:00|23/02/2018|17:00||21/02/2018|17:02|||||
3|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0562|2018022601|21/02/2018|00:00|26/02/2018|07:30|-|-||||||||||||||||||||||3|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT01||2|30|15|||26/02/2018|07:30|23/02/2018|17:00|23/02/2018|17:00||21/02/2018|17:02|||||
4|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0562|2018022601|21/02/2018|00:00|26/02/2018|07:30|-|-||||||||||||||||||||||4|PC600-0K026-00|RECEIVER ASSY, RADIO|FT26||2|10|5|||26/02/2018|07:30|23/02/2018|17:00|23/02/2018|17:00||21/02/2018|17:02|||||
5|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0562|2018022601|21/02/2018|00:00|26/02/2018|07:30|-|-||||||||||||||||||||||5|PZ071-00A37-TH|ENTRY AUDIO FOR GCC / OCENIA|FT63||2|10|5|||26/02/2018|07:30|23/02/2018|17:00|23/02/2018|17:00||21/02/2018|17:02|||||
6|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0562|2018022601|21/02/2018|00:00|26/02/2018|07:30|-|-||||||||||||||||||||||6|PZ071-00A43-TH|RECEIVER ASSY, RADIO|FT43||2|10|5|||26/02/2018|07:30|23/02/2018|17:00|23/02/2018|17:00||21/02/2018|17:02|||||
7|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1112|2018022601|21/02/2018|00:00|26/02/2018|13:00|-|-||||||||||||||||||||||1|PC600-0D00Q-00|RECEIVER ASSY, RADIO&DISPLAY|FT0Q||2|10|5|||26/02/2018|13:00|23/02/2018|17:00|23/02/2018|17:00||21/02/2018|17:02|||||
8|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1112|2018022601|21/02/2018|00:00|26/02/2018|13:00|-|-||||||||||||||||||||||2|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT1C||2|30|15|||26/02/2018|13:00|23/02/2018|17:00|23/02/2018|17:00||21/02/2018|17:02|||||
9|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1112|2018022601|21/02/2018|00:00|26/02/2018|13:00|-|-||||||||||||||||||||||3|PC600-0K025-00|RECEIVER ASSY, RADIO|FT25||2|10|5|||26/02/2018|13:00|23/02/2018|17:00|23/02/2018|17:00||21/02/2018|17:02|||||
10|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1112|2018022601|21/02/2018|00:00|26/02/2018|13:00|-|-||||||||||||||||||||||4|PC600-0K026-00|RECEIVER ASSY, RADIO|FT26||2|10|5|||26/02/2018|13:00|23/02/2018|17:00|23/02/2018|17:00||21/02/2018|17:02|||||
11|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0607|2018022601|21/02/2018|00:00|26/02/2018|13:30|-|-||||||||||||||||||||||1|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT01||2|8|4|||26/02/2018|13:30|23/02/2018|17:00|23/02/2018|17:00||21/02/2018|17:01|||||
12|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0607|2018022601|21/02/2018|00:00|26/02/2018|13:30|-|-||||||||||||||||||||||2|PC600-0K025-00|RECEIVER ASSY, RADIO|FT77||2|16|8|||26/02/2018|13:30|23/02/2018|17:00|23/02/2018|17:00||21/02/2018|17:01|||||
