1|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|S|SAMRONG|OA|1|1S FTTL1OAA0693|2023092501|20/09/2023|00:00|25/09/2023|10:20|-|-||||||||||||||||||||||1|PC5C2-0600J-00|ANTENNA, TELEPHONE|1||6|12|2|||25/09/2023|10:20|22/09/2023|17:00|22/09/2023|17:00||20/09/2023|17:01|||||
2|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3688|2023092501|23/09/2023|00:00|25/09/2023|08:06|PG2|09|GD04|01|||||||||||||PG2-09|722C-G-G2|25/09/2023|08:06|25/09/2023|11:04||1|86764-YY010-00|ANTENNA  TELEPHONE|583V|ZF   -  08|12|48|4||C|23/09/2023|00:00|22/09/2023|04:59|22/09/2023|04:59||21/09/2023|07:30|2509||||
3|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3688|2023092501|23/09/2023|00:00|25/09/2023|08:06|PG2|09|GD04|01|||||||||||||PG2-09|722C-G-G2|25/09/2023|08:06|25/09/2023|11:04||2|86741-BP010-00|TRANSCEIVER  TELEPHONE|B799|ZI   -  13|10|10|1||E|23/09/2023|00:00|22/09/2023|04:59|22/09/2023|04:59||21/09/2023|07:30|2509||||
4|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3688|2023092501|23/09/2023|00:00|25/09/2023|08:06|PG2|09|GD04|01|||||||||||||PG2-09|722C-G-G2|25/09/2023|08:06|25/09/2023|11:04||3|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  13|10|130|13||E|23/09/2023|00:00|22/09/2023|04:59|22/09/2023|04:59||21/09/2023|07:30|2509||||
5|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA1124|2023092501|21/09/2023|00:00|25/09/2023|15:00|-|-||||||||||||||||||||||1|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|80|16|||25/09/2023|15:00|23/09/2023|17:00|23/09/2023|17:00||21/09/2023|17:01|||||
6|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1781|2023092501|20/09/2023|00:00|25/09/2023|12:50|-|-||||||||||||||||||||||1|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|30|6|||25/09/2023|12:50|22/09/2023|17:00|22/09/2023|17:00||20/09/2023|17:01|||||
7|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1858|2023092501|20/09/2023|00:00|25/09/2023|10:30|-|-||||||||||||||||||||||1|P2600-0D007-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|3|1|||25/09/2023|10:30|22/09/2023|17:00|22/09/2023|17:00||20/09/2023|17:00|||||
8|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1858|2023092501|20/09/2023|00:00|25/09/2023|10:30|-|-||||||||||||||||||||||2|P2600-0D008-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|15|5|||25/09/2023|10:30|22/09/2023|17:00|22/09/2023|17:00||20/09/2023|17:00|||||
9|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1858|2023092501|20/09/2023|00:00|25/09/2023|10:30|-|-||||||||||||||||||||||3|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|10|2|||25/09/2023|10:30|22/09/2023|17:00|22/09/2023|17:00||20/09/2023|17:00|||||
10|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3689|2023092502|25/09/2023|13:08|25/09/2023|20:42|PG2|27|GD04|02|||||||||||||PG2-27|722C-G-G2|25/09/2023|20:42|25/09/2023|23:04||1|86764-YY010-00|ANTENNA  TELEPHONE|583V|ZF   -  08|12|36|3||C|25/09/2023|13:08|22/09/2023|18:08|22/09/2023|18:08||22/09/2023|07:30|2509||||
11|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3689|2023092502|25/09/2023|13:08|25/09/2023|20:42|PG2|27|GD04|02|||||||||||||PG2-27|722C-G-G2|25/09/2023|20:42|25/09/2023|23:04||2|86741-BP010-00|TRANSCEIVER  TELEPHONE|B799|ZI   -  13|10|20|2||E|25/09/2023|13:08|22/09/2023|18:08|22/09/2023|18:08||22/09/2023|07:30|2509||||
12|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3689|2023092502|25/09/2023|13:08|25/09/2023|20:42|PG2|27|GD04|02|||||||||||||PG2-27|722C-G-G2|25/09/2023|20:42|25/09/2023|23:04||3|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  13|10|130|13||E|25/09/2023|13:08|22/09/2023|18:08|22/09/2023|18:08||22/09/2023|07:30|2509||||
13|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3690|2023092601|26/09/2023|00:00|26/09/2023|08:06|PG2|09|GD04|01|||||||||||||PG2-09|722C-G-G2|26/09/2023|08:06|26/09/2023|11:04||1|86764-YY010-00|ANTENNA  TELEPHONE|583V|ZF   -  08|12|36|3||C|26/09/2023|00:00|25/09/2023|05:00|25/09/2023|05:00||22/09/2023|07:30|2609||||
14|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3690|2023092601|26/09/2023|00:00|26/09/2023|08:06|PG2|09|GD04|01|||||||||||||PG2-09|722C-G-G2|26/09/2023|08:06|26/09/2023|11:04||2|86741-BP010-00|TRANSCEIVER  TELEPHONE|B799|ZI   -  13|10|20|2||E|26/09/2023|00:00|25/09/2023|05:00|25/09/2023|05:00||22/09/2023|07:30|2609||||
15|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3690|2023092601|26/09/2023|00:00|26/09/2023|08:06|PG2|09|GD04|01|||||||||||||PG2-09|722C-G-G2|26/09/2023|08:06|26/09/2023|11:04||3|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  13|10|130|13||E|26/09/2023|00:00|25/09/2023|05:00|25/09/2023|05:00||22/09/2023|07:30|2609||||
16|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1782|2023092601|21/09/2023|00:00|26/09/2023|12:50|-|-||||||||||||||||||||||1|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|30|6|||26/09/2023|12:50|25/09/2023|17:00|25/09/2023|17:00||21/09/2023|17:01|||||
17|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1859|2023092601|21/09/2023|00:00|26/09/2023|10:30|-|-||||||||||||||||||||||1|P2600-0D007-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|3|1|||26/09/2023|10:30|25/09/2023|17:00|25/09/2023|17:00||21/09/2023|17:00|||||
18|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1859|2023092601|21/09/2023|00:00|26/09/2023|10:30|-|-||||||||||||||||||||||2|P2600-0D008-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|15|5|||26/09/2023|10:30|25/09/2023|17:00|25/09/2023|17:00||21/09/2023|17:00|||||
19|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1859|2023092601|21/09/2023|00:00|26/09/2023|10:30|-|-||||||||||||||||||||||3|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|5|1|||26/09/2023|10:30|25/09/2023|17:00|25/09/2023|17:00||21/09/2023|17:00|||||
