TNTH__1800008,IMCT,SPTISM,23-Aug-21,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,1M7C336400,1,1,,,
TNTH__1800008,IMCT,SPTISM,23-Aug-21,TNTH,2,898280-7030,6.5 Tweeter,153000-29600101,,1M7C410100,1,1,,,
