TNTH__9500003,IMCT,SPIMIT,24-May-19,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,2K5A053800,2,2
TNTH__9500005,IMCT,SPIMIT,24-May-19,TNTH,1,898380-3120,I-120TH,139001-95000101,,2K5A072800,2,2
TNTH__9500005,IMCT,SPIMIT,24-May-19,TNTH,2,898384-3290,I-124TH,114001-00800101,,2K5A072900,2,2
