TNTH__3300018,IMCT,SPTISM,17-Apr-23,TNTH,1,897537-9231,PWI-004TH,111135-00110101,,1P3B351800,3,3,,,
TNTH__3300018,IMCT,SPTISM,17-Apr-23,TNTH,2,898052-9400,6.5 Tweeter,153000-04600101,,1P3B407400,2,2,,,
TNTH__3300018,IMCT,SPTISM,17-Apr-23,TNTH,3,898280-7030,6.5 Tweeter,153000-29600101,,1P3B462200,2,2,,,
