TNTH__0D00001,IMCT,SPIMIT,17-Dec-20,TNTH,1,897492-2400,CMI-008TH,134000-9690A101,,2LNA586900,1,1,,,
TNTH__0D00002,IMCT,SPIMIT,17-Dec-20,TNTH,1,897492-2400,CMI-008TH,134000-9690A101,,2LNA590500,1,1,,,
