FTTL__7800002,IMCT,SPTISM,25-Aug-17,FTTL,1,898280-7020,16 cm. RR ,153000-29800101 ,,1H8A256900,2,2
FTTL__7800003,IMCT,SPTISM,25-Aug-17,FTTL,1,898064-7040,NB-1TH,151121-00200101,,1H8A168000,1,1
FTTL__7800004,IMCT,SPTISM,25-Aug-17,FTTL,1,898219-8443,I-31TH,123001-4600C101,,1H8A001000,1,1
