TNTH__8300003,IMCT,SPTISM,9-Mar-18,TNTH,1,898219-8443,I-31TH,123001-4600C101,,1J2B582200,1,1
TNTH__8300004,IMCT,SPIMIT,9-Mar-18,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,2J2A393100,2,2
