ASN201811455,GM,GGA2,22-Nov-18,TNTH,09:20,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,470,94,,,,,
ASN201811455,GM,GGA2,22-Nov-18,TNTH,09:20,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,690,230,,,,,
ASN201811400,GM,GGA2,20-Nov-18,TNTH,09:20,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,60,12,,,,,
ASN201811400,GM,GGA2,20-Nov-18,TNTH,09:20,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,108,36,,,,,
