TNTH__1200001,IMCT,SPTISM,24-Feb-21,TNTH,1,898396-2911,PWI-001TH,161114-0160A101,,1M1B731800,1,1,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,, ,,,,,,,,,
