TNTH__9N00005,IMCT,SPTISM,2-Dec-19,TNTH,1,898252-1791,I-97TH,138001-91210101,,1KNA237200,1,1
TNTH__9N00005,IMCT,SPTISM,2-Dec-19,TNTH,2,898280-7010,"6""x9"" Front",153000-29700101 ,,1KNA244600,8,8
TNTH__9N00005,IMCT,SPTISM,2-Dec-19,TNTH,3,898280-7020,16 cm. RR ,153000-29800101 ,,1KNA244700,5,5
