TNTH__2400002,IMCT,SPIMIT,7-Apr-22,TNTH,1,897528-4510,I-125TH,114001-0540A101,,2N3A586700,1,1,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,, ,,,,,,,,,
