1|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C5|1|1C FTTLAC5A0384|2018052201|22/05/2018|13:04|22/05/2018|15:12|KD03|01|KD03|01|||||||||||||||||22/05/2018|15:12||1|86100-02241-00|RECEIVER ASSY  RADIO & NAVIGATION|T575|LQ   -  04|3|6|2|||22/05/2018|13:04|22/05/2018|08:11|22/05/2018|08:11||22/05/2018|07:30|2205||||
2|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C5|1|1C FTTLAC5A0384|2018052201|22/05/2018|13:04|22/05/2018|15:12|KD03|01|KD03|01|||||||||||||||||22/05/2018|15:12||2|86140-02550-00|RECEIVER ASSY  RADIO & DISPLAY|T502|LQ   -  04|3|12|4|||22/05/2018|13:04|22/05/2018|08:11|22/05/2018|08:11||22/05/2018|07:30|2205||||
3|FTTL|A|DENSO TEN (THAILAND) Limited.|G|GATEWAY|OG|1|1G FTTLAOGA0421|2018052202|22/05/2018|07:03|22/05/2018|15:24|GD05|02|GD05|02|||||||||||||GD05-02||22/05/2018|15:24||||1|PC600-0D01D-00|RECEIVER ASSY  RADIO&DISPLAY|29A5|..ZK -  05|3|3|1|||22/05/2018|07:03|22/05/2018|01:03|22/05/2018|01:03||21/05/2018|07:30|2205||||
4|FTTL|A|DENSO TEN (THAILAND) Limited.|G|GATEWAY|OG|1|1G FTTLAOGA0422|2018052203|22/05/2018|11:54|22/05/2018|19:30|GD05|03|GD05|03|||||||||||||GD05-03||22/05/2018|19:30||||1|PC600-0D01D-00|RECEIVER ASSY  RADIO&DISPLAY|29A5|..ZK -  05|3|3|1|||22/05/2018|11:54|22/05/2018|05:54|22/05/2018|05:54||21/05/2018|07:30|2205||||
5|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6240|2018052203|22/05/2018|15:35|22/05/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|22/05/2018|21:06|22/05/2018|22:51||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|36|9|||22/05/2018|15:35|22/05/2018|09:40|22/05/2018|09:40||22/05/2018|07:30|2205||||
6|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6240|2018052203|22/05/2018|15:35|22/05/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|22/05/2018|21:06|22/05/2018|22:51||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2|||22/05/2018|15:35|22/05/2018|09:40|22/05/2018|09:40||22/05/2018|07:30|2205||||
7|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6240|2018052203|22/05/2018|15:35|22/05/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|22/05/2018|21:06|22/05/2018|22:51||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|8|2|||22/05/2018|15:35|22/05/2018|09:40|22/05/2018|09:40||22/05/2018|07:30|2205||||
8|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6240|2018052203|22/05/2018|15:35|22/05/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|22/05/2018|21:06|22/05/2018|22:51||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||22/05/2018|15:35|22/05/2018|09:40|22/05/2018|09:40||22/05/2018|07:30|2205||||
9|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6240|2018052203|22/05/2018|15:35|22/05/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|22/05/2018|21:06|22/05/2018|22:51||5|86100-0K143-00|RECEIVER ASSY  RADIO & NAVIGATION|U803|A5.SA- R10|4|4|1|||22/05/2018|15:35|22/05/2018|09:40|22/05/2018|09:40||22/05/2018|07:30|2205||||
10|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6240|2018052203|22/05/2018|15:35|22/05/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|22/05/2018|21:06|22/05/2018|22:51||6|86100-0K213-00|RECEIVER ASSY  RADIO & NAVIGATION|U804|A5.SA- R10|4|4|1|||22/05/2018|15:35|22/05/2018|09:40|22/05/2018|09:40||22/05/2018|07:30|2205||||
