1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1677|2017111601|16/11/2017|20:55|17/11/2017|02:00|PSF|24|ED06|04|||||||||||||PSF-24|722E-B-PK|17/11/2017|02:00|17/11/2017|03:51||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-08-C4|10|10|1||G|16/11/2017|20:55|16/11/2017|15:55|16/11/2017|15:55||16/11/2017|07:30|1611|||CB2|
2|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|OG|1|1G FTTLAOGA0235|2017111601|16/11/2017|13:42|16/11/2017|21:55|GD05|03|GD05|03|||||||||||||GD05-03||16/11/2017|21:55||||1|PC600-0D01D-00|RECEIVER ASSY  RADIO&DISPLAY|29A5|..ZK -  05|3|12|4|||16/11/2017|13:42|16/11/2017|07:42|16/11/2017|07:42||16/11/2017|07:30|1611||||
3|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|OG|1|1G FTTLAOGA0235|2017111601|16/11/2017|13:42|16/11/2017|21:55|GD05|03|GD05|03|||||||||||||GD05-03||16/11/2017|21:55||||2|PC600-0D01G-00|MANUAL  OWNERS RADIO|29A6|CS   -  17|10|10|1|||16/11/2017|13:42|16/11/2017|07:42|16/11/2017|07:42||16/11/2017|07:30|1611||||
4|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5612|2017111603|16/11/2017|13:17|16/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|16/11/2017|20:00|16/11/2017|22:13||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|20|5|||16/11/2017|13:17|16/11/2017|07:22|16/11/2017|07:22||15/11/2017|07:30|1611||||
5|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5612|2017111603|16/11/2017|13:17|16/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|16/11/2017|20:00|16/11/2017|22:13||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|16|4|||16/11/2017|13:17|16/11/2017|07:22|16/11/2017|07:22||15/11/2017|07:30|1611||||
6|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5612|2017111603|16/11/2017|13:17|16/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|16/11/2017|20:00|16/11/2017|22:13||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||16/11/2017|13:17|16/11/2017|07:22|16/11/2017|07:22||15/11/2017|07:30|1611||||
7|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5612|2017111603|16/11/2017|13:17|16/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|16/11/2017|20:00|16/11/2017|22:13||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||16/11/2017|13:17|16/11/2017|07:22|16/11/2017|07:22||15/11/2017|07:30|1611||||
8|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5612|2017111603|16/11/2017|13:17|16/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|16/11/2017|20:00|16/11/2017|22:13||5|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|A5.SA- R10|4|4|1|||16/11/2017|13:17|16/11/2017|07:22|16/11/2017|07:22||15/11/2017|07:30|1611||||
9|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5612|2017111603|16/11/2017|13:17|16/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|16/11/2017|20:00|16/11/2017|22:13||6|89040-0K030-00|SIREN ASSY  THEFT WARNING|U365|T4.SW- R06|16|16|1|||16/11/2017|13:17|16/11/2017|07:22|16/11/2017|07:22||15/11/2017|07:30|1611||||
10|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5689|2017111603|16/11/2017|05:23|16/11/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|16/11/2017|10:20|16/11/2017|14:26||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|16|4|||16/11/2017|05:23|16/11/2017|01:13|16/11/2017|01:13||15/11/2017|07:30|1611||||
11|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5689|2017111603|16/11/2017|05:23|16/11/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|16/11/2017|10:20|16/11/2017|14:26||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|12|3||8|16/11/2017|05:23|16/11/2017|01:13|16/11/2017|01:13||15/11/2017|07:30|1611||||
12|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5689|2017111603|16/11/2017|05:23|16/11/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|16/11/2017|10:20|16/11/2017|14:26||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||8|16/11/2017|05:23|16/11/2017|01:13|16/11/2017|01:13||15/11/2017|07:30|1611||||
13|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5689|2017111603|16/11/2017|05:23|16/11/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|16/11/2017|10:20|16/11/2017|14:26||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|20|5||8|16/11/2017|05:23|16/11/2017|01:13|16/11/2017|01:13||15/11/2017|07:30|1611||||
14|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5689|2017111603|16/11/2017|05:23|16/11/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|16/11/2017|10:20|16/11/2017|14:26||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||8|16/11/2017|05:23|16/11/2017|01:13|16/11/2017|01:13||15/11/2017|07:30|1611||||
15|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5613|2017111604|16/11/2017|13:17|16/11/2017|20:00|PPA1|23|CD16|02|||||||||||||PPA1-23|722F-P-P1|16/11/2017|20:00|17/11/2017|03:13||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|16|4|||16/11/2017|13:17|16/11/2017|07:22|16/11/2017|07:22||15/11/2017|07:30|1611||||
16|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5613|2017111604|16/11/2017|13:17|16/11/2017|20:00|PPA1|23|CD16|02|||||||||||||PPA1-23|722F-P-P1|16/11/2017|20:00|17/11/2017|03:13||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|16|4|||16/11/2017|13:17|16/11/2017|07:22|16/11/2017|07:22||15/11/2017|07:30|1611||||
