1|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1658|2022103101|27/10/2022|00:00|31/10/2022|10:30|-|-||||||||||||||||||||||1|P2600-0D004-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|6|2|||31/10/2022|10:30|29/10/2022|17:00|29/10/2022|17:00||27/10/2022|17:01|||||
2|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1658|2022103101|27/10/2022|00:00|31/10/2022|10:30|-|-||||||||||||||||||||||2|P2600-0D007-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|9|3|||31/10/2022|10:30|29/10/2022|17:00|29/10/2022|17:00||27/10/2022|17:01|||||
3|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3177|2022110101|31/10/2022|20:48|01/11/2022|03:45|PG2|12|GD04|04|||||||||||||PG2-12|722C-G-G2|01/11/2022|03:45|01/11/2022|13:21||1|P2600-0D003-00|MANUAL  OWNERS(RADIO)|4A74|ZC   -   9|30|60|2|||31/10/2022|20:48|31/10/2022|01:48|31/10/2022|01:48||28/10/2022|07:30|0111|2|||
4|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3177|2022110101|31/10/2022|20:48|01/11/2022|03:45|PG2|12|GD04|04|||||||||||||PG2-12|722C-G-G2|01/11/2022|03:45|01/11/2022|13:21||2|PC5C2-BY001-00|TRANSCEIVER  TELEPHONE|7U62|ZI   -  12|10|120|12|||31/10/2022|20:48|31/10/2022|01:48|31/10/2022|01:48||28/10/2022|07:30|0111||||
5|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3177|2022110101|31/10/2022|20:48|01/11/2022|03:45|PG2|12|GD04|04|||||||||||||PG2-12|722C-G-G2|01/11/2022|03:45|01/11/2022|13:21||3|P2600-0D001-00|RECEIVER ASSY  RADIO & DISPLAY  E-DA|49A2|ZK   -  02|4|32|8|||31/10/2022|20:48|31/10/2022|01:48|31/10/2022|01:48||28/10/2022|07:30|0111|2|||
6|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3178|2022110102|01/11/2022|13:07|01/11/2022|21:24|PG2|30|GD04|03|||||||||||||PG2-30|722C-G-G2|01/11/2022|21:24|02/11/2022|01:21||1|P2600-0D003-00|MANUAL  OWNERS(RADIO)|4A74|ZC   -   9|30|30|1|||01/11/2022|13:07|31/10/2022|18:07|31/10/2022|18:07||31/10/2022|07:30|0111|2|||
7|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3178|2022110102|01/11/2022|13:07|01/11/2022|21:24|PG2|30|GD04|03|||||||||||||PG2-30|722C-G-G2|01/11/2022|21:24|02/11/2022|01:21||2|PC5C2-BY001-00|TRANSCEIVER  TELEPHONE|7U62|ZI   -  12|10|120|12|||01/11/2022|13:07|31/10/2022|18:07|31/10/2022|18:07||31/10/2022|07:30|0111||||
8|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3178|2022110102|01/11/2022|13:07|01/11/2022|21:24|PG2|30|GD04|03|||||||||||||PG2-30|722C-G-G2|01/11/2022|21:24|02/11/2022|01:21||3|P2600-0D001-00|RECEIVER ASSY  RADIO & DISPLAY  E-DA|49A2|ZK   -  02|4|36|9|||01/11/2022|13:07|31/10/2022|18:07|31/10/2022|18:07||31/10/2022|07:30|0111|2|||
9|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3179|2022110201|01/11/2022|20:48|02/11/2022|03:45|PG2|12|GD04|04|||||||||||||PG2-12|722C-G-G2|02/11/2022|03:45|02/11/2022|13:21||1|P2600-0D003-00|MANUAL  OWNERS(RADIO)|4A74|ZC   -   9|30|30|1|||01/11/2022|20:48|01/11/2022|01:48|01/11/2022|01:48||31/10/2022|07:30|0211|2|||
10|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3179|2022110201|01/11/2022|20:48|02/11/2022|03:45|PG2|12|GD04|04|||||||||||||PG2-12|722C-G-G2|02/11/2022|03:45|02/11/2022|13:21||2|PC5C2-BY001-00|TRANSCEIVER  TELEPHONE|7U62|ZI   -  12|10|60|6|||01/11/2022|20:48|01/11/2022|01:48|01/11/2022|01:48||31/10/2022|07:30|0211||||
11|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3179|2022110201|01/11/2022|20:48|02/11/2022|03:45|PG2|12|GD04|04|||||||||||||PG2-12|722C-G-G2|02/11/2022|03:45|02/11/2022|13:21||3|P2600-0D001-00|RECEIVER ASSY  RADIO & DISPLAY  E-DA|49A2|ZK   -  02|4|36|9|||01/11/2022|20:48|01/11/2022|01:48|01/11/2022|01:48||31/10/2022|07:30|0211|2|||
