1|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3617|2023080701|06/08/2023|00:00|07/08/2023|08:06|PG2|09|GD04|01|||||||||||||PG2-09|722C-G-G2|07/08/2023|08:06|07/08/2023|11:04||1|86764-YY010-00|ANTENNA  TELEPHONE|583V|ZF   -  08|12|60|5||C|06/08/2023|00:00|04/08/2023|04:59|04/08/2023|04:59||03/08/2023|07:30|0708||||
2|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3617|2023080701|06/08/2023|00:00|07/08/2023|08:06|PG2|09|GD04|01|||||||||||||PG2-09|722C-G-G2|07/08/2023|08:06|07/08/2023|11:04||2|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  12|10|130|13||E|06/08/2023|00:00|04/08/2023|04:59|04/08/2023|04:59||03/08/2023|07:30|0708||||
3|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA1087|2023080701|02/08/2023|00:00|07/08/2023|15:00|-|-||||||||||||||||||||||1|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|80|16|||07/08/2023|15:00|04/08/2023|17:00|04/08/2023|17:00||02/08/2023|17:01|||||
4|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1746|2023080701|02/08/2023|00:00|07/08/2023|12:50|-|-||||||||||||||||||||||1|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|70|14|||07/08/2023|12:50|04/08/2023|17:00|04/08/2023|17:00||02/08/2023|17:01|||||
5|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1818|2023080701|03/08/2023|00:00|07/08/2023|10:30|-|-||||||||||||||||||||||1|P2600-0D007-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|6|2|||07/08/2023|10:30|05/08/2023|17:00|05/08/2023|17:00||03/08/2023|17:01|||||
6|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1818|2023080701|03/08/2023|00:00|07/08/2023|10:30|-|-||||||||||||||||||||||2|P2600-0D008-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|15|5|||07/08/2023|10:30|05/08/2023|17:00|05/08/2023|17:00||03/08/2023|17:01|||||
7|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1818|2023080701|03/08/2023|00:00|07/08/2023|10:30|-|-||||||||||||||||||||||3|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|10|2|||07/08/2023|10:30|05/08/2023|17:00|05/08/2023|17:00||03/08/2023|17:01|||||
8|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3618|2023080702|07/08/2023|13:08|07/08/2023|20:42|PG2|27|GD04|02|||||||||||||PG2-27|722C-G-G2|07/08/2023|20:42|07/08/2023|23:04||1|86764-YY010-00|ANTENNA  TELEPHONE|583V|ZF   -  08|12|36|3||C|07/08/2023|13:08|04/08/2023|18:08|04/08/2023|18:08||04/08/2023|07:30|0708||||
9|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3618|2023080702|07/08/2023|13:08|07/08/2023|20:42|PG2|27|GD04|02|||||||||||||PG2-27|722C-G-G2|07/08/2023|20:42|07/08/2023|23:04||2|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  12|10|150|15||E|07/08/2023|13:08|04/08/2023|18:08|04/08/2023|18:08||04/08/2023|07:30|0708||||
10|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|S|SAMRONG|OA|1|1S FTTL1OAA0678|2023080801|03/08/2023|00:00|08/08/2023|10:20|-|-||||||||||||||||||||||1|PC5C2-0600J-00|ANTENNA, TELEPHONE|1||1|6|6|||08/08/2023|10:20|07/08/2023|17:00|07/08/2023|17:00||03/08/2023|17:01|||||
