1|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C2|1|1C FTTLAC2A0984|2019100401|04/10/2019|11:24|04/10/2019|17:20|PK2|15|KD02|01|||||||||||||PK2-15|722C-C-C2|04/10/2019|17:20|04/10/2019|20:56||1|89040-06010-00|SIREN ASSY  THEFT WARNING|4K09|LJ   -  10|16|16|1||B|04/10/2019|11:24|04/10/2019|06:31|04/10/2019|06:31||03/10/2019|07:30|0410||||
2|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B9111|2019100407|04/10/2019|15:33|04/10/2019|20:35|PSA|19|PD02|03|||||||||||||PSA-19|722B-S-S1|04/10/2019|20:35|05/10/2019|00:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|36|9||F|04/10/2019|15:33|04/10/2019|11:23|04/10/2019|11:23||04/10/2019|07:30|0410||F1||
3|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B9111|2019100407|04/10/2019|15:33|04/10/2019|20:35|PSA|19|PD02|03|||||||||||||PSA-19|722B-S-S1|04/10/2019|20:35|05/10/2019|00:30||2|86120-0KA50-00|RECEIVER ASSY RADIO|A796|IP1  - A07|4|4|1||F|04/10/2019|15:33|04/10/2019|11:23|04/10/2019|11:23||04/10/2019|07:30|0410||F1||
4|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B9111|2019100407|04/10/2019|15:33|04/10/2019|20:35|PSA|19|PD02|03|||||||||||||PSA-19|722B-S-S1|04/10/2019|20:35|05/10/2019|00:30||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|4|1||F|04/10/2019|15:33|04/10/2019|11:23|04/10/2019|11:23||04/10/2019|07:30|0410||F1||
5|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B9111|2019100407|04/10/2019|15:33|04/10/2019|20:35|PSA|19|PD02|03|||||||||||||PSA-19|722B-S-S1|04/10/2019|20:35|05/10/2019|00:30||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|4|1||F|04/10/2019|15:33|04/10/2019|11:23|04/10/2019|11:23||04/10/2019|07:30|0410||F1||
6|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B9112|2019100408|04/10/2019|15:33|04/10/2019|20:35|PSA|22|PD02|03|||||||||||||PSA-22|722B-S-S1|04/10/2019|20:35|05/10/2019|02:25||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|4|1||F|04/10/2019|15:33|04/10/2019|11:23|04/10/2019|11:23||04/10/2019|07:30|0410||F1||
7|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B9112|2019100408|04/10/2019|15:33|04/10/2019|20:35|PSA|22|PD02|03|||||||||||||PSA-22|722B-S-S1|04/10/2019|20:35|05/10/2019|02:25||2|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1  - A07|4|4|1||F|04/10/2019|15:33|04/10/2019|11:23|04/10/2019|11:23||04/10/2019|07:30|0410||F1||
8|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B9112|2019100408|04/10/2019|15:33|04/10/2019|20:35|PSA|22|PD02|03|||||||||||||PSA-22|722B-S-S1|04/10/2019|20:35|05/10/2019|02:25||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|8|2||F|04/10/2019|15:33|04/10/2019|11:23|04/10/2019|11:23||04/10/2019|07:30|0410||F1||
9|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B9112|2019100408|04/10/2019|15:33|04/10/2019|20:35|PSA|22|PD02|03|||||||||||||PSA-22|722B-S-S1|04/10/2019|20:35|05/10/2019|02:25||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|4|1||F|04/10/2019|15:33|04/10/2019|11:23|04/10/2019|11:23||04/10/2019|07:30|0410||F1||
10|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B9112|2019100408|04/10/2019|15:33|04/10/2019|20:35|PSA|22|PD02|03|||||||||||||PSA-22|722B-S-S1|04/10/2019|20:35|05/10/2019|02:25||5|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|4|1||F|04/10/2019|15:33|04/10/2019|11:23|04/10/2019|11:23||04/10/2019|07:30|0410||F1||
11|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA2154|2019100701|07/10/2019|13:09|07/10/2019|15:39|PSF|14|ED06|01|||||||||||||PSF-14|722E-B-PK|07/10/2019|15:39|07/10/2019|20:08||1|89040-0K030-00|SIREN ASSY  THEFT WARNING|I257|DIRECT|10|40|4||Z|07/10/2019|13:09|04/10/2019|17:09|04/10/2019|17:09||04/10/2019|07:30|0710|||CB2|
12|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA2154|2019100701|07/10/2019|13:09|07/10/2019|15:39|PSF|14|ED06|01|||||||||||||PSF-14|722E-B-PK|07/10/2019|15:39|07/10/2019|20:08||2|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L2-02-34|10|10|1||E|07/10/2019|13:09|04/10/2019|17:09|04/10/2019|17:09||04/10/2019|07:30|0710|||CB2|
13|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B9113|2019100701|04/10/2019|15:33|04/10/2019|20:35|PSA|01|PD02|03|||||||||||||PSA-01|722B-S-S1|04/10/2019|20:35|07/10/2019|07:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|36|9||F|04/10/2019|15:33|04/10/2019|11:23|04/10/2019|11:23||04/10/2019|07:30|0710||F1||
14|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B9113|2019100701|04/10/2019|15:33|04/10/2019|20:35|PSA|01|PD02|03|||||||||||||PSA-01|722B-S-S1|04/10/2019|20:35|07/10/2019|07:30||2|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1  - A07|4|4|1||F|04/10/2019|15:33|04/10/2019|11:23|04/10/2019|11:23||04/10/2019|07:30|0710||F1||
15|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B9113|2019100701|04/10/2019|15:33|04/10/2019|20:35|PSA|01|PD02|03|||||||||||||PSA-01|722B-S-S1|04/10/2019|20:35|07/10/2019|07:30||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|4|1||F|04/10/2019|15:33|04/10/2019|11:23|04/10/2019|11:23||04/10/2019|07:30|0710||F1||
16|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B9113|2019100701|04/10/2019|15:33|04/10/2019|20:35|PSA|01|PD02|03|||||||||||||PSA-01|722B-S-S1|04/10/2019|20:35|07/10/2019|07:30||4|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|4|1||F|04/10/2019|15:33|04/10/2019|11:23|04/10/2019|11:23||04/10/2019|07:30|0710||F1||
