1|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA1940|2018120701|07/12/2018|11:21|07/12/2018|17:25|PSF|16|ED06|01|||||||||||||PSF-16|722E-B-PK|07/12/2018|17:25|07/12/2018|21:25||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-12-43|10|20|2||G|07/12/2018|11:21|07/12/2018|06:21|07/12/2018|06:21||06/12/2018|07:30|0712|||CB2|
2|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C5|1|1C FTTLAC5A0523|2018120701|07/12/2018|20:57|08/12/2018|03:16|KD02|02|KD02|02|||||||||||||||||08/12/2018|03:16||1|86100-02242-00|RECEIVER ASSY  RADIO & NAVIGATION|T616|LQ   -  04|3|3|1|||07/12/2018|20:57|07/12/2018|16:04|07/12/2018|16:04||07/12/2018|07:30|0712||||
3|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C5|1|1C FTTLAC5A0523|2018120701|07/12/2018|20:57|08/12/2018|03:16|KD02|02|KD02|02|||||||||||||||||08/12/2018|03:16||2|86140-02550-00|RECEIVER ASSY  RADIO & DISPLAY|T502|LQ   -  04|3|15|5|||07/12/2018|20:57|07/12/2018|16:04|07/12/2018|16:04||07/12/2018|07:30|0712||||
4|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6951|2018120701|07/12/2018|15:34|07/12/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|07/12/2018|21:06|07/12/2018|23:16||1|89040-0K020-00|SIREN ASSY  THEFT WARNING|H715|SD.R -   7|35|35|1||I|07/12/2018|15:34|07/12/2018|09:39|07/12/2018|09:39||07/12/2018|07:30|0712||MX||
5|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6951|2018120701|07/12/2018|15:34|07/12/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|07/12/2018|21:06|07/12/2018|23:16||2|89040-0K030-00|SIREN ASSY  THEFT WARNING|U365|SW.R -  10|16|16|1||H|07/12/2018|15:34|07/12/2018|09:39|07/12/2018|09:39||07/12/2018|07:30|0712||MX||
6|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7404|2018120703|07/12/2018|04:21|07/12/2018|08:35|PSA|07|PD02|01|||||||||||||PSA-07|722B-S-S1|07/12/2018|08:35|07/12/2018|13:00||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|48|12||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
7|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7404|2018120703|07/12/2018|04:21|07/12/2018|08:35|PSA|07|PD02|01|||||||||||||PSA-07|722B-S-S1|07/12/2018|08:35|07/12/2018|13:00||2|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1  - A07|4|4|1||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
8|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7404|2018120703|07/12/2018|04:21|07/12/2018|08:35|PSA|07|PD02|01|||||||||||||PSA-07|722B-S-S1|07/12/2018|08:35|07/12/2018|13:00||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|4|1||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
9|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7404|2018120703|07/12/2018|04:21|07/12/2018|08:35|PSA|07|PD02|01|||||||||||||PSA-07|722B-S-S1|07/12/2018|08:35|07/12/2018|13:00||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|8|2||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
10|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7404|2018120703|07/12/2018|04:21|07/12/2018|08:35|PSA|07|PD02|01|||||||||||||PSA-07|722B-S-S1|07/12/2018|08:35|07/12/2018|13:00||5|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|8|2||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
11|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6947|2018120704|07/12/2018|15:34|07/12/2018|21:06|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|07/12/2018|21:06|08/12/2018|01:43||1|86100-0K144-00|RECEIVER ASSY  RADIO & NAVIGATION|B036|SA.R -  12|4|4|1||F|07/12/2018|15:34|07/12/2018|09:39|07/12/2018|09:39||07/12/2018|07:30|0712||F1||
12|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6947|2018120704|07/12/2018|15:34|07/12/2018|21:06|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|07/12/2018|21:06|08/12/2018|01:43||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|SA.R -  12|4|76|19||F|07/12/2018|15:34|07/12/2018|09:39|07/12/2018|09:39||07/12/2018|07:30|0712||F1||
13|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6947|2018120704|07/12/2018|15:34|07/12/2018|21:06|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|07/12/2018|21:06|08/12/2018|01:43||3|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|SA.R -  12|4|4|1||F|07/12/2018|15:34|07/12/2018|09:39|07/12/2018|09:39||07/12/2018|07:30|0712||F1||
14|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6947|2018120704|07/12/2018|15:34|07/12/2018|21:06|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|07/12/2018|21:06|08/12/2018|01:43||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|SA.R -  13|4|4|1||F|07/12/2018|15:34|07/12/2018|09:39|07/12/2018|09:39||07/12/2018|07:30|0712||F1||
15|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6947|2018120704|07/12/2018|15:34|07/12/2018|21:06|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|07/12/2018|21:06|08/12/2018|01:43||5|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|SA.R -  13|4|4|1||F|07/12/2018|15:34|07/12/2018|09:39|07/12/2018|09:39||07/12/2018|07:30|0712||F1||
16|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6947|2018120704|07/12/2018|15:34|07/12/2018|21:06|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|07/12/2018|21:06|08/12/2018|01:43||6|86120-0KC40-00|RECEIVER ASSY  RADIO|H561|SA.R -  14|4|4|1||F|07/12/2018|15:34|07/12/2018|09:39|07/12/2018|09:39||07/12/2018|07:30|0712||F1||
17|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7405|2018120704|07/12/2018|04:21|07/12/2018|08:35|PSA|10|PD02|01|||||||||||||PSA-10|722B-S-S1|07/12/2018|08:35|07/12/2018|15:20||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|32|8||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
18|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7405|2018120704|07/12/2018|04:21|07/12/2018|08:35|PSA|10|PD02|01|||||||||||||PSA-10|722B-S-S1|07/12/2018|08:35|07/12/2018|15:20||2|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|8|2||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
19|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7405|2018120704|07/12/2018|04:21|07/12/2018|08:35|PSA|10|PD02|01|||||||||||||PSA-10|722B-S-S1|07/12/2018|08:35|07/12/2018|15:20||3|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|4|1||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
20|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7405|2018120704|07/12/2018|04:21|07/12/2018|08:35|PSA|10|PD02|01|||||||||||||PSA-10|722B-S-S1|07/12/2018|08:35|07/12/2018|15:20||4|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|4|1||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
21|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7406|2018120705|07/12/2018|04:21|07/12/2018|08:35|PSA|13|PD02|01|||||||||||||PSA-13|722B-S-S1|07/12/2018|08:35|07/12/2018|19:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|28|7||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
22|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7406|2018120705|07/12/2018|04:21|07/12/2018|08:35|PSA|13|PD02|01|||||||||||||PSA-13|722B-S-S1|07/12/2018|08:35|07/12/2018|19:30||2|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|4|1||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
23|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7406|2018120705|07/12/2018|04:21|07/12/2018|08:35|PSA|13|PD02|01|||||||||||||PSA-13|722B-S-S1|07/12/2018|08:35|07/12/2018|19:30||3|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|8|2||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
24|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7406|2018120705|07/12/2018|04:21|07/12/2018|08:35|PSA|13|PD02|01|||||||||||||PSA-13|722B-S-S1|07/12/2018|08:35|07/12/2018|19:30||4|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|8|2||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
25|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7407|2018120706|07/12/2018|04:21|07/12/2018|08:35|PSA|16|PD02|01|||||||||||||PSA-16|722B-S-S1|07/12/2018|08:35|07/12/2018|21:50||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|44|11||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
26|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7407|2018120706|07/12/2018|04:21|07/12/2018|08:35|PSA|16|PD02|01|||||||||||||PSA-16|722B-S-S1|07/12/2018|08:35|07/12/2018|21:50||2|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1  - A07|4|4|1||F|07/12/2018|04:21|07/12/2018|00:11|07/12/2018|00:11||06/12/2018|07:30|0712||||
