1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|OB|1|1P FTTLAOBA0481|2016092901|29/09/2016|08:35|29/09/2016|13:45|CD16|01|CD16|01|||||||||||||CD16-01||29/09/2016|13:45||||1|PZ071-00A39-1C|RECEIVER ASSY  RADIO|J742|A4.SA- R11|4|4|1|||29/09/2016|08:35|29/09/2016|02:40|29/09/2016|02:40||28/09/2016|07:30|2909||||
2|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|OB|1|1P FTTLAOBA0481|2016092901|29/09/2016|08:35|29/09/2016|13:45|CD16|01|CD16|01|||||||||||||CD16-01||29/09/2016|13:45||||2|PC600-0K01G-00|MANUAL OWNERS|J743|O3.SI- R07|10|10|1|||29/09/2016|08:35|29/09/2016|02:40|29/09/2016|02:40||28/09/2016|07:30|2909||||
3|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3960|2016092903|29/09/2016|09:05|29/09/2016|15:45|PSA|16|SD10|02|||||||||||||PSA-16|722B-S-S1|29/09/2016|15:45|29/09/2016|21:25||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|36|9||7|29/09/2016|09:05|29/09/2016|04:55|29/09/2016|04:55||28/09/2016|07:30|2909||||
4|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3960|2016092903|29/09/2016|09:05|29/09/2016|15:45|PSA|16|SD10|02|||||||||||||PSA-16|722B-S-S1|29/09/2016|15:45|29/09/2016|21:25||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|16|4||7|29/09/2016|09:05|29/09/2016|04:55|29/09/2016|04:55||28/09/2016|07:30|2909||||
5|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3960|2016092903|29/09/2016|09:05|29/09/2016|15:45|PSA|16|SD10|02|||||||||||||PSA-16|722B-S-S1|29/09/2016|15:45|29/09/2016|21:25||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|12|3||7|29/09/2016|09:05|29/09/2016|04:55|29/09/2016|04:55||28/09/2016|07:30|2909||||
6|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3960|2016092903|29/09/2016|09:05|29/09/2016|15:45|PSA|16|SD10|02|||||||||||||PSA-16|722B-S-S1|29/09/2016|15:45|29/09/2016|21:25||4|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A07|4|8|2|||29/09/2016|09:05|29/09/2016|04:55|29/09/2016|04:55||28/09/2016|07:30|2909||||
7|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3960|2016092903|29/09/2016|09:05|29/09/2016|15:45|PSA|16|SD10|02|||||||||||||PSA-16|722B-S-S1|29/09/2016|15:45|29/09/2016|21:25||5|86100-0K141-00|RECEIVER ASSY RADIO & NAVIGATION|D594|IP1. - A08|4|20|5|||29/09/2016|09:05|29/09/2016|04:55|29/09/2016|04:55||28/09/2016|07:30|2909||||
8|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3960|2016092903|29/09/2016|09:05|29/09/2016|15:45|PSA|16|SD10|02|||||||||||||PSA-16|722B-S-S1|29/09/2016|15:45|29/09/2016|21:25||6|86120-0KA40-00|RECEIVER ASSY RADIO|A795|IP1. - A08|4|4|1|||29/09/2016|09:05|29/09/2016|04:55|29/09/2016|04:55||28/09/2016|07:30|2909||||
9|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4083|2016092904|29/09/2016|08:35|29/09/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|29/09/2016|13:45|29/09/2016|16:01||1|86100-0K141-00|RECEIVER ASSY  RADIO & NAVIGATION|I874|A4.SA- R11|4|8|2||3|29/09/2016|08:35|29/09/2016|02:40|29/09/2016|02:40||28/09/2016|07:30|2909||||
10|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4083|2016092904|29/09/2016|08:35|29/09/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|29/09/2016|13:45|29/09/2016|16:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|24|6||3|29/09/2016|08:35|29/09/2016|02:40|29/09/2016|02:40||28/09/2016|07:30|2909||||
11|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4083|2016092904|29/09/2016|08:35|29/09/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|29/09/2016|13:45|29/09/2016|16:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|29/09/2016|08:35|29/09/2016|02:40|29/09/2016|02:40||28/09/2016|07:30|2909||||
12|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4083|2016092904|29/09/2016|08:35|29/09/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|29/09/2016|13:45|29/09/2016|16:01||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|29/09/2016|08:35|29/09/2016|02:40|29/09/2016|02:40||28/09/2016|07:30|2909||||
13|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4083|2016092904|29/09/2016|08:35|29/09/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|29/09/2016|13:45|29/09/2016|16:01||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|8|2||3|29/09/2016|08:35|29/09/2016|02:40|29/09/2016|02:40||28/09/2016|07:30|2909||||
14|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3961|2016092904|29/09/2016|14:08|29/09/2016|21:10|PSA|22|SD10|03|||||||||||||PSA-22|722B-S-S1|29/09/2016|21:10|30/09/2016|02:25||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|20|5||7|29/09/2016|14:08|29/09/2016|09:58|29/09/2016|09:58||29/09/2016|07:30|2909||||
15|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3961|2016092904|29/09/2016|14:08|29/09/2016|21:10|PSA|22|SD10|03|||||||||||||PSA-22|722B-S-S1|29/09/2016|21:10|30/09/2016|02:25||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|4|1||7|29/09/2016|14:08|29/09/2016|09:58|29/09/2016|09:58||29/09/2016|07:30|2909||||
16|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3961|2016092904|29/09/2016|14:08|29/09/2016|21:10|PSA|22|SD10|03|||||||||||||PSA-22|722B-S-S1|29/09/2016|21:10|30/09/2016|02:25||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|8|2||7|29/09/2016|14:08|29/09/2016|09:58|29/09/2016|09:58||29/09/2016|07:30|2909||||
17|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3961|2016092904|29/09/2016|14:08|29/09/2016|21:10|PSA|22|SD10|03|||||||||||||PSA-22|722B-S-S1|29/09/2016|21:10|30/09/2016|02:25||4|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A07|4|8|2|||29/09/2016|14:08|29/09/2016|09:58|29/09/2016|09:58||29/09/2016|07:30|2909||||
18|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3961|2016092904|29/09/2016|14:08|29/09/2016|21:10|PSA|22|SD10|03|||||||||||||PSA-22|722B-S-S1|29/09/2016|21:10|30/09/2016|02:25||5|86100-0K141-00|RECEIVER ASSY RADIO & NAVIGATION|D594|IP1. - A08|4|4|1|||29/09/2016|14:08|29/09/2016|09:58|29/09/2016|09:58||29/09/2016|07:30|2909||||
19|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3961|2016092904|29/09/2016|14:08|29/09/2016|21:10|PSA|22|SD10|03|||||||||||||PSA-22|722B-S-S1|29/09/2016|21:10|30/09/2016|02:25||6|86120-0KA50-00|RECEIVER ASSY RADIO|A796|IP1. - A08|4|4|1|||29/09/2016|14:08|29/09/2016|09:58|29/09/2016|09:58||29/09/2016|07:30|2909||||
20|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4084|2016092905|29/09/2016|08:35|29/09/2016|13:45|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|29/09/2016|13:45|29/09/2016|20:56||1|86100-0K141-00|RECEIVER ASSY  RADIO & NAVIGATION|I874|A4.SA- R11|4|4|1||3|29/09/2016|08:35|29/09/2016|02:40|29/09/2016|02:40||28/09/2016|07:30|2909||||
