ASN201906041,GM,GGA2,4-Jun-19,TNTH,09:20,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,375,75,,,,,
ASN201906041,GM,GGA2,4-Jun-19,TNTH,09:20,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,456,152,,,,,
ASN201906062,GM,GGA2,5-Jun-19,TNTH,09:20,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,370,74,,,,,
ASN201906062,GM,GGA2,5-Jun-19,TNTH,09:20,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,504,168,,,,,
