TNTH__9500013,IMCT,SPIMIT,21-Jun-19,TNTH,1,898485-8441,I-131TH,114001-0650A101,,2K5A419100,2,2
TNTH__9500013,IMCT,SPIMIT,21-Jun-19,TNTH,2,898485-8441,I-131TH,114001-0650A101,,2K5A423600,1,1
TNTH__9500014,IMCT,SPIMIT,21-Jun-19,TNTH,1,898280-7010,"6""x9"" Front",153000-29700101 ,,2K5A479400,3,3
