ASN201705217,GM,GGA2,15-May-17,FTTL,09:20,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,600,120
ASN201705217,GM,GGA2,15-May-17,FTTL,09:20,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,864,288
