TNTH__9700015,IMCT,SPIMIT,16-Aug-19,TNTH,1,898280-7010,"6""x9"" Front",153000-29700101 ,,2K7A487400,5,5
TNTH__9700018,IMCT,SPIMIT,16-Aug-19,TNTH,1,898243-6013,I-40TH ,123001-4890D101,,2K7A484800,1,1
