ASN201703466,GM,GGA2,29-Mar-17,FTTL,09:20,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,1080,216
ASN201703466,GM,GGA2,29-Mar-17,FTTL,09:20,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,1152,384
