TNTH__2200004,IMCT,SPTISM,21-Feb-22,TNTH,1,898280-7010,"6""x9"" Front",153000-29700101,,1N1C188700,9,9,,,
TNTH__2200004,IMCT,SPTISM,21-Feb-22,TNTH,2,898280-7020,16 cm. RR ,153000-29800101,,1N1C188800,8,8,,,
