TNTH__1N00006,IMCT,SPTISM,22-Nov-21,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,1MOB645300,1,1,,,
TNTH__1N00006,IMCT,SPTISM,22-Nov-21,TNTH,2,898052-9410,16cm Full (Rr),153000-04900101,,1MOB645400,1,1,,,
TNTH__1N00006,IMCT,SPTISM,22-Nov-21,TNTH,3,898280-7010,"6""x9"" Front",153000-29700101,,1MOB708800,4,4,,,
TNTH__1N00006,IMCT,SPTISM,22-Nov-21,TNTH,4,898280-7030,6.5 Tweeter,153000-29600101,,1MOB708900,1,1,,,
