1|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA2351|2020092201|22/09/2020|21:48|23/09/2020|02:38|PSF|24|ED06|02|||||||||||||PSF-24|722E-B-PK|23/09/2020|02:38|23/09/2020|03:51||1|89040-0K030-00|SIREN ASSY  THEFT WARNING|I257|DIRECT|10|40|4||Z|22/09/2020|21:48|22/09/2020|01:48|22/09/2020|01:48||21/09/2020|07:30|2209|||
2|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C1072|2020092207|22/09/2020|09:43|22/09/2020|14:10|PSA|13|SD11|04|||||||||||||PSA-13|722B-S-S1|22/09/2020|14:10|22/09/2020|15:42||1|86140-0KP10-00|RECEIVER ASSY RADIO & DISPLAY|G012|IP1  - A07|3|3|1||F|22/09/2020|09:43|22/09/2020|00:43|22/09/2020|00:43||21/09/2020|07:30|2209||F1|
3|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C1072|2020092207|22/09/2020|09:43|22/09/2020|14:10|PSA|13|SD11|04|||||||||||||PSA-13|722B-S-S1|22/09/2020|14:10|22/09/2020|15:42||2|86140-0KQ10-00|RECEIVER ASSY RADIO & DISPLAY|G014|IP1  - A07|3|3|1||F|22/09/2020|09:43|22/09/2020|00:43|22/09/2020|00:43||21/09/2020|07:30|2209||F1|
4|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C1072|2020092207|22/09/2020|09:43|22/09/2020|14:10|PSA|13|SD11|04|||||||||||||PSA-13|722B-S-S1|22/09/2020|14:10|22/09/2020|15:42||3|86140-0KU50-00|RECEIVER ASSY RADIO & DISPLAY|G015|IP1  - A07|4|8|2||F|22/09/2020|09:43|22/09/2020|00:43|22/09/2020|00:43||21/09/2020|07:30|2209||F1|
5|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C1072|2020092207|22/09/2020|09:43|22/09/2020|14:10|PSA|13|SD11|04|||||||||||||PSA-13|722B-S-S1|22/09/2020|14:10|22/09/2020|15:42||4|86140-0KY60-00|RECEIVER ASSY RADIO & DISPLAY|G019|IP1  - A07|4|4|1||F|22/09/2020|09:43|22/09/2020|00:43|22/09/2020|00:43||21/09/2020|07:30|2209||F1|
6|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C1072|2020092207|22/09/2020|09:43|22/09/2020|14:10|PSA|13|SD11|04|||||||||||||PSA-13|722B-S-S1|22/09/2020|14:10|22/09/2020|15:42||5|86140-0KZ00-00|RECEIVER ASSY RADIO & DISPLAY|G021|IP1  - A07|4|4|1||F|22/09/2020|09:43|22/09/2020|00:43|22/09/2020|00:43||21/09/2020|07:30|2209||F1|
7|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C1072|2020092207|22/09/2020|09:43|22/09/2020|14:10|PSA|13|SD11|04|||||||||||||PSA-13|722B-S-S1|22/09/2020|14:10|22/09/2020|15:42||6|86741-0K050-00|TRABSCEIVER TELEPHONE|G100|IP1  - B06|10|30|3||H|22/09/2020|09:43|22/09/2020|00:43|22/09/2020|00:43||21/09/2020|07:30|2209||F1|
8|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C1072|2020092207|22/09/2020|09:43|22/09/2020|14:10|PSA|13|SD11|04|||||||||||||PSA-13|722B-S-S1|22/09/2020|14:10|22/09/2020|15:42||7|86764-0K020-00|ANTENNA TELEPHONE|G001|IP1  - B07|10|30|3||H|22/09/2020|09:43|22/09/2020|00:43|22/09/2020|00:43||21/09/2020|07:30|2209||F1|
9|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C1073|2020092208|22/09/2020|09:43|22/09/2020|14:10|PSA|15|SD11|04|||||||||||||PSA-15|722B-S-S1|22/09/2020|14:10|22/09/2020|17:01||1|86140-0KQ10-00|RECEIVER ASSY RADIO & DISPLAY|G014|IP1  - A07|3|15|5||F|22/09/2020|09:43|22/09/2020|00:43|22/09/2020|00:43||21/09/2020|07:30|2209||F1|
10|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C1073|2020092208|22/09/2020|09:43|22/09/2020|14:10|PSA|15|SD11|04|||||||||||||PSA-15|722B-S-S1|22/09/2020|14:10|22/09/2020|17:01||2|86140-0KU50-00|RECEIVER ASSY RADIO & DISPLAY|G015|IP1  - A07|4|24|6||F|22/09/2020|09:43|22/09/2020|00:43|22/09/2020|00:43||21/09/2020|07:30|2209||F1|
11|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C1073|2020092208|22/09/2020|09:43|22/09/2020|14:10|PSA|15|SD11|04|||||||||||||PSA-15|722B-S-S1|22/09/2020|14:10|22/09/2020|17:01||3|86140-0KZ00-00|RECEIVER ASSY RADIO & DISPLAY|G021|IP1  - A07|4|4|1||F|22/09/2020|09:43|22/09/2020|00:43|22/09/2020|00:43||21/09/2020|07:30|2209||F1|
12|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C1073|2020092208|22/09/2020|09:43|22/09/2020|14:10|PSA|15|SD11|04|||||||||||||PSA-15|722B-S-S1|22/09/2020|14:10|22/09/2020|17:01||4|86741-0K050-00|TRABSCEIVER TELEPHONE|G100|IP1  - B06|10|30|3||H|22/09/2020|09:43|22/09/2020|00:43|22/09/2020|00:43||21/09/2020|07:30|2209||F1|
