1|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLBBNA0500|2017071701|17/07/2017|14:50|17/07/2017|17:00|PSF|20|EB01|03|||||||||||||PSF-20|722E-B-PK|17/07/2017|17:00|18/07/2017|01:08||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660|M2-09-A2|10|310|31||G|17/07/2017|14:50|17/07/2017|09:50|17/07/2017|09:50||17/07/2017|07:30|1707|||CB1|
2|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|XA|1|1G FTTLBXAA0813|2017071702|17/07/2017|09:35|17/07/2017|15:35|PXA|17|WB07|02|||||||||||||PXA-17|722C-G-XA|17/07/2017|15:35|17/07/2017|22:13||1|86160-02B00-00|SPEAKER ASSY RADIO|K087|C1-03-11|10|250|25||H|17/07/2017|09:35|17/07/2017|05:35|17/07/2017|05:35||14/07/2017|07:30|1707|||CB1|
3|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|XA|1|1G FTTLBXAA0813|2017071702|17/07/2017|09:35|17/07/2017|15:35|PXA|17|WB07|02|||||||||||||PXA-17|722C-G-XA|17/07/2017|15:35|17/07/2017|22:13||2|86160-0K270-00|SPEAKER ASSY  RADIO|L518|C5-10-53|20|20|1||J|17/07/2017|09:35|17/07/2017|05:35|17/07/2017|05:35||14/07/2017|07:30|1707|||CB1|
4|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4853|2017071704|17/07/2017|11:35|17/07/2017|13:50|PPA1|12|CB09|02|||||||||||||PPA1-12|722F-P-P1|17/07/2017|13:50|17/07/2017|15:51||1|86160-0K430-00|SPEAKER ASSY  RADIO|I880|B2.SX- L04|16|112|7|||17/07/2017|11:35|17/07/2017|05:40|17/07/2017|05:40||14/07/2017|07:30|1707||||
5|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4853|2017071704|17/07/2017|11:35|17/07/2017|13:50|PPA1|12|CB09|02|||||||||||||PPA1-12|722F-P-P1|17/07/2017|13:50|17/07/2017|15:51||2|86160-0K430-00|SPEAKER ASSY  RADIO|I880|C4.SW- R06|16|80|5|||17/07/2017|11:35|17/07/2017|05:40|17/07/2017|05:40||14/07/2017|07:30|1707||||
6|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4854|2017071705|17/07/2017|11:35|17/07/2017|13:50|PPA1|15|CB09|02|||||||||||||PPA1-15|722F-P-P1|17/07/2017|13:50|17/07/2017|20:46||1|86160-0K430-00|SPEAKER ASSY  RADIO|I880|B2.SX- L04|16|64|4|||17/07/2017|11:35|17/07/2017|05:40|17/07/2017|05:40||14/07/2017|07:30|1707||||
7|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4854|2017071705|17/07/2017|11:35|17/07/2017|13:50|PPA1|15|CB09|02|||||||||||||PPA1-15|722F-P-P1|17/07/2017|13:50|17/07/2017|20:46||2|86160-0K430-00|SPEAKER ASSY  RADIO|I880|C4.SW- R06|16|64|4|||17/07/2017|11:35|17/07/2017|05:40|17/07/2017|05:40||14/07/2017|07:30|1707||||
8|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7752|2017071705|17/07/2017|10:25|17/07/2017|12:30|PSA|10|SB04|01|||||||||||||PSA-10|722B-S-S1|17/07/2017|12:30|17/07/2017|15:20||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1  - R11|16|128|8|||17/07/2017|10:25|17/07/2017|06:15|17/07/2017|06:15||14/07/2017|07:30|1707||||
9|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7752|2017071705|17/07/2017|10:25|17/07/2017|12:30|PSA|10|SB04|01|||||||||||||PSA-10|722B-S-S1|17/07/2017|12:30|17/07/2017|15:20||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3  - L05|16|32|2|||17/07/2017|10:25|17/07/2017|06:15|17/07/2017|06:15||14/07/2017|07:30|1707||||
10|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7752|2017071705|17/07/2017|10:25|17/07/2017|12:30|PSA|10|SB04|01|||||||||||||PSA-10|722B-S-S1|17/07/2017|12:30|17/07/2017|15:20||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3  - R04|16|32|2|||17/07/2017|10:25|17/07/2017|06:15|17/07/2017|06:15||14/07/2017|07:30|1707||||
11|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4855|2017071706|17/07/2017|16:55|17/07/2017|19:30|PPA1|18|CB09|03|||||||||||||PPA1-18|722F-P-P1|17/07/2017|19:30|17/07/2017|22:51||1|86160-0K430-00|SPEAKER ASSY  RADIO|I880|B2.SX- L04|16|96|6|||17/07/2017|16:55|17/07/2017|11:00|17/07/2017|11:00||17/07/2017|07:30|1707||||
12|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4855|2017071706|17/07/2017|16:55|17/07/2017|19:30|PPA1|18|CB09|03|||||||||||||PPA1-18|722F-P-P1|17/07/2017|19:30|17/07/2017|22:51||2|86160-0K430-00|SPEAKER ASSY  RADIO|I880|C4.SW- R06|16|96|6|||17/07/2017|16:55|17/07/2017|11:00|17/07/2017|11:00||17/07/2017|07:30|1707||||
13|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7753|2017071706|17/07/2017|10:25|17/07/2017|12:30|PSA|12|SB04|01|||||||||||||PSA-12|722B-S-S1|17/07/2017|12:30|17/07/2017|16:56||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1  - R11|16|96|6|||17/07/2017|10:25|17/07/2017|06:15|17/07/2017|06:15||14/07/2017|07:30|1707||||
14|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7753|2017071706|17/07/2017|10:25|17/07/2017|12:30|PSA|12|SB04|01|||||||||||||PSA-12|722B-S-S1|17/07/2017|12:30|17/07/2017|16:56||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3  - L05|16|48|3|||17/07/2017|10:25|17/07/2017|06:15|17/07/2017|06:15||14/07/2017|07:30|1707||||
15|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7753|2017071706|17/07/2017|10:25|17/07/2017|12:30|PSA|12|SB04|01|||||||||||||PSA-12|722B-S-S1|17/07/2017|12:30|17/07/2017|16:56||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3  - R04|16|48|3|||17/07/2017|10:25|17/07/2017|06:15|17/07/2017|06:15||14/07/2017|07:30|1707||||
16|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4856|2017071707|17/07/2017|16:55|17/07/2017|19:30|PPA1|21|CB09|03|||||||||||||PPA1-21|722F-P-P1|17/07/2017|19:30|18/07/2017|01:46||1|86160-0K430-00|SPEAKER ASSY  RADIO|I880|B2.SX- L04|16|64|4|||17/07/2017|16:55|17/07/2017|11:00|17/07/2017|11:00||17/07/2017|07:30|1707||||
17|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4856|2017071707|17/07/2017|16:55|17/07/2017|19:30|PPA1|21|CB09|03|||||||||||||PPA1-21|722F-P-P1|17/07/2017|19:30|18/07/2017|01:46||2|86160-0K430-00|SPEAKER ASSY  RADIO|I880|C4.SW- R06|16|64|4|||17/07/2017|16:55|17/07/2017|11:00|17/07/2017|11:00||17/07/2017|07:30|1707||||
18|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7754|2017071707|17/07/2017|10:25|17/07/2017|12:30|PSA|14|SB04|01|||||||||||||PSA-14|722B-S-S1|17/07/2017|12:30|17/07/2017|20:13||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1  - R11|16|128|8|||17/07/2017|10:25|17/07/2017|06:15|17/07/2017|06:15||14/07/2017|07:30|1707||||
19|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7754|2017071707|17/07/2017|10:25|17/07/2017|12:30|PSA|14|SB04|01|||||||||||||PSA-14|722B-S-S1|17/07/2017|12:30|17/07/2017|20:13||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3  - L05|16|32|2|||17/07/2017|10:25|17/07/2017|06:15|17/07/2017|06:15||14/07/2017|07:30|1707||||
20|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7754|2017071707|17/07/2017|10:25|17/07/2017|12:30|PSA|14|SB04|01|||||||||||||PSA-14|722B-S-S1|17/07/2017|12:30|17/07/2017|20:13||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3  - R04|16|32|2|||17/07/2017|10:25|17/07/2017|06:15|17/07/2017|06:15||14/07/2017|07:30|1707||||
21|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4857|2017071708|17/07/2017|23:00|18/07/2017|01:50|PPA1|24|CB09|04|||||||||||||PPA1-24|722F-P-P1|18/07/2017|01:50|18/07/2017|03:51||1|86160-0K430-00|SPEAKER ASSY  RADIO|I880|B2.SX- L04|16|96|6|||17/07/2017|23:00|17/07/2017|17:05|17/07/2017|17:05||17/07/2017|07:30|1707||||
22|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4857|2017071708|17/07/2017|23:00|18/07/2017|01:50|PPA1|24|CB09|04|||||||||||||PPA1-24|722F-P-P1|18/07/2017|01:50|18/07/2017|03:51||2|86160-0K430-00|SPEAKER ASSY  RADIO|I880|C4.SW- R06|16|96|6|||17/07/2017|23:00|17/07/2017|17:05|17/07/2017|17:05||17/07/2017|07:30|1707||||
