1|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA1708|2018010801|08/01/2018|20:45|09/01/2018|01:45|PSF|23|ED06|04|||||||||||||PSF-23|722E-B-PK|09/01/2018|01:45|09/01/2018|03:13||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-08-C4|10|10|1||G|08/01/2018|20:45|08/01/2018|15:45|08/01/2018|15:45||08/01/2018|07:30|0801|||CB2|
2|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5785|2018010804|08/01/2018|13:17|08/01/2018|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|08/01/2018|20:00|08/01/2018|21:25||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|40|10|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
3|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5785|2018010804|08/01/2018|13:17|08/01/2018|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|08/01/2018|20:00|08/01/2018|21:25||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
4|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5785|2018010804|08/01/2018|13:17|08/01/2018|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|08/01/2018|20:00|08/01/2018|21:25||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
5|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5785|2018010804|08/01/2018|13:17|08/01/2018|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|08/01/2018|20:00|08/01/2018|21:25||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|12|3|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
6|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5785|2018010804|08/01/2018|13:17|08/01/2018|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|08/01/2018|20:00|08/01/2018|21:25||5|86140-0KA70-00|RECEIVER ASSY  RADIO & DISPLAY|H704|A4.SA- R11|4|4|1|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
7|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5785|2018010804|08/01/2018|13:17|08/01/2018|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|08/01/2018|20:00|08/01/2018|21:25||6|86100-0K143-00|RECEIVER ASSY  RADIO & NAVIGATION|U803|A5.SA- R10|4|4|1|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
8|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5785|2018010804|08/01/2018|13:17|08/01/2018|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|08/01/2018|20:00|08/01/2018|21:25||7|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A5.SA- R10|4|4|1|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
9|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5785|2018010804|08/01/2018|13:17|08/01/2018|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|08/01/2018|20:00|08/01/2018|21:25||8|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|A5.SA- R10|4|4|1|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
10|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5785|2018010804|08/01/2018|13:17|08/01/2018|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|08/01/2018|20:00|08/01/2018|21:25||9|89040-0K030-00|SIREN ASSY  THEFT WARNING|U365|T4.SW- R06|16|16|1|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
11|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5786|2018010805|08/01/2018|13:17|08/01/2018|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|08/01/2018|20:00|09/01/2018|01:08||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|12|3|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
12|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5786|2018010805|08/01/2018|13:17|08/01/2018|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|08/01/2018|20:00|09/01/2018|01:08||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
13|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5786|2018010805|08/01/2018|13:17|08/01/2018|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|08/01/2018|20:00|09/01/2018|01:08||3|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
14|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5786|2018010805|08/01/2018|13:17|08/01/2018|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|08/01/2018|20:00|09/01/2018|01:08||4|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|A5.SA- R10|4|4|1|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
15|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5787|2018010806|08/01/2018|13:17|08/01/2018|20:00|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|08/01/2018|20:00|09/01/2018|03:51||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|24|6|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
16|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5787|2018010806|08/01/2018|13:17|08/01/2018|20:00|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|08/01/2018|20:00|09/01/2018|03:51||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
17|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5787|2018010806|08/01/2018|13:17|08/01/2018|20:00|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|08/01/2018|20:00|09/01/2018|03:51||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
18|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5787|2018010806|08/01/2018|13:17|08/01/2018|20:00|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|08/01/2018|20:00|09/01/2018|03:51||4|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|A4.SA- R11|4|4|1|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
19|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5787|2018010806|08/01/2018|13:17|08/01/2018|20:00|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|08/01/2018|20:00|09/01/2018|03:51||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|8|2|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
20|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5787|2018010806|08/01/2018|13:17|08/01/2018|20:00|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|08/01/2018|20:00|09/01/2018|03:51||6|86100-0K213-00|RECEIVER ASSY  RADIO & NAVIGATION|U804|A5.SA- R10|4|4|1|||08/01/2018|13:17|08/01/2018|07:22|08/01/2018|07:22||05/01/2018|07:30|0801||||
