ASN201712117,GM,GGA2,8-Dec-17,FTTL,09:20,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,285,57
ASN201712117,GM,GGA2,8-Dec-17,FTTL,09:20,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,459,153
