1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4798|2017022003|20/02/2017|11:05|20/02/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|20/02/2017|19:55|20/02/2017|22:51||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2|||20/02/2017|11:05|20/02/2017|05:10|20/02/2017|05:10||17/02/2017|07:30|2002||||
2|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4798|2017022003|20/02/2017|11:05|20/02/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|20/02/2017|19:55|20/02/2017|22:51||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|48|12|||20/02/2017|11:05|20/02/2017|05:10|20/02/2017|05:10||17/02/2017|07:30|2002||||
3|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4798|2017022003|20/02/2017|11:05|20/02/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|20/02/2017|19:55|20/02/2017|22:51||3|86120-0KA10-00|RECEIVER ASSY  RADIO|H555|A4.SA- R11|4|4|1|||20/02/2017|11:05|20/02/2017|05:10|20/02/2017|05:10||17/02/2017|07:30|2002||||
4|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4798|2017022003|20/02/2017|11:05|20/02/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|20/02/2017|19:55|20/02/2017|22:51||4|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|16|4|||20/02/2017|11:05|20/02/2017|05:10|20/02/2017|05:10||17/02/2017|07:30|2002||||
5|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4798|2017022003|20/02/2017|11:05|20/02/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|20/02/2017|19:55|20/02/2017|22:51||5|86120-0KA50-00|RECEIVER ASSY  RADIO|H559|A4.SA- R11|4|4|1|||20/02/2017|11:05|20/02/2017|05:10|20/02/2017|05:10||17/02/2017|07:30|2002||||
6|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4798|2017022003|20/02/2017|11:05|20/02/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|20/02/2017|19:55|20/02/2017|22:51||6|86120-0KC40-00|RECEIVER ASSY  RADIO|H561|A4.SA- R11|4|4|1|||20/02/2017|11:05|20/02/2017|05:10|20/02/2017|05:10||17/02/2017|07:30|2002||||
7|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4798|2017022003|20/02/2017|11:05|20/02/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|20/02/2017|19:55|20/02/2017|22:51||7|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||20/02/2017|11:05|20/02/2017|05:10|20/02/2017|05:10||17/02/2017|07:30|2002||||
8|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4798|2017022003|20/02/2017|11:05|20/02/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|20/02/2017|19:55|20/02/2017|22:51||8|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|8|2|||20/02/2017|11:05|20/02/2017|05:10|20/02/2017|05:10||17/02/2017|07:30|2002||||
9|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4799|2017022004|20/02/2017|11:05|20/02/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|20/02/2017|19:55|21/02/2017|03:51||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|16|4|||20/02/2017|11:05|20/02/2017|05:10|20/02/2017|05:10||17/02/2017|07:30|2002||||
10|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4799|2017022004|20/02/2017|11:05|20/02/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|20/02/2017|19:55|21/02/2017|03:51||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|16|4|||20/02/2017|11:05|20/02/2017|05:10|20/02/2017|05:10||17/02/2017|07:30|2002||||
11|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4799|2017022004|20/02/2017|11:05|20/02/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|20/02/2017|19:55|21/02/2017|03:51||3|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A4.SA- R11|4|4|1|||20/02/2017|11:05|20/02/2017|05:10|20/02/2017|05:10||17/02/2017|07:30|2002||||
12|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4799|2017022004|20/02/2017|11:05|20/02/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|20/02/2017|19:55|21/02/2017|03:51||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||20/02/2017|11:05|20/02/2017|05:10|20/02/2017|05:10||17/02/2017|07:30|2002||||
13|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4799|2017022004|20/02/2017|11:05|20/02/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|20/02/2017|19:55|21/02/2017|03:51||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||20/02/2017|11:05|20/02/2017|05:10|20/02/2017|05:10||17/02/2017|07:30|2002||||
14|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4799|2017022004|20/02/2017|11:05|20/02/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|20/02/2017|19:55|21/02/2017|03:51||6|86140-0KA70-00|RECEIVER ASSY  RADIO & DISPLAY|H704|A4.SA- R11|4|4|1|||20/02/2017|11:05|20/02/2017|05:10|20/02/2017|05:10||17/02/2017|07:30|2002||||
15|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4540|2017022005|20/02/2017|09:05|20/02/2017|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|20/02/2017|15:45|20/02/2017|22:13||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|20|5||B|20/02/2017|09:05|20/02/2017|04:55|20/02/2017|04:55||17/02/2017|07:30|2002||||
16|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4540|2017022005|20/02/2017|09:05|20/02/2017|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|20/02/2017|15:45|20/02/2017|22:13||2|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1  - A03|4|20|5||B|20/02/2017|09:05|20/02/2017|04:55|20/02/2017|04:55||17/02/2017|07:30|2002||||
17|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4540|2017022005|20/02/2017|09:05|20/02/2017|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|20/02/2017|15:45|20/02/2017|22:13||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|12|3||B|20/02/2017|09:05|20/02/2017|04:55|20/02/2017|04:55||17/02/2017|07:30|2002||||
18|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4540|2017022005|20/02/2017|09:05|20/02/2017|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|20/02/2017|15:45|20/02/2017|22:13||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|12|3||B|20/02/2017|09:05|20/02/2017|04:55|20/02/2017|04:55||17/02/2017|07:30|2002||||
19|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4540|2017022005|20/02/2017|09:05|20/02/2017|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|20/02/2017|15:45|20/02/2017|22:13||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||B|20/02/2017|09:05|20/02/2017|04:55|20/02/2017|04:55||17/02/2017|07:30|2002||||
20|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4541|2017022006|20/02/2017|09:05|20/02/2017|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|20/02/2017|15:45|21/02/2017|01:46||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|8|2||B|20/02/2017|09:05|20/02/2017|04:55|20/02/2017|04:55||17/02/2017|07:30|2002||||
