TNTH__1200015,IMCT,SPTISM,20-Apr-21,TNTH,1,898485-8160,I-134TH,114001-04600101,,1M2B058400,1,1,,,
TNTH__1400011,IMCT,SPIMIT,20-Apr-21,TNTH,1,897540-5733,CMI-025TH,111000-7781B101,,2M4A245200,2,2,,,
TNTH__1400002,IMCT,SPTISM,22-Apr-21,TNTH,1,898396-2911,PWI-001TH,161114-0160A101,,1M3C155200,1,1,,,
TNTH__1400003,IMCT,SPTISM,22-Apr-21,TNTH,1,898396-3160,PWI-003TH,111140-05300101,,1M3C155300,1,1,,,
