"Customer code","Customer ship to","Order","CPO DATE","Customer Requested Date","fixed Y","Qty","","Customer Part no","Currency","Ship Method","CPO DATE ","","","fixed 1","order_type" 
"73","AGC-AMATA_FG_SHIP","A012154","11122015","12122015","Y","Order Type","","52033623","THB","Road","11122015","","","1","FTTL_FG_PASS_THRU" 
