"00087","TMAP-EM-SR_FG_SHIP","1S FTTL1OAA0389","20112015","24112015","Y","Order Type","","PC600-BZ001-00","THB","Road","20112015","","","1","FTTL_FG_DOMESTIC" 
"00087","TMAP-EM-SR_FG_SHIP","1S FTTL1OAA0389","20112015","24112015","Y","Order Type","","PZ071-00A39-1D","THB","Road","20112015","","","1","FTTL_FG_DOMESTIC" 
"00088","TMAP-EM-BP_FG_SHIP","1P FTTL1OPA0098","19112015","24112015","Y","Order Type","","PZ071-00A42-TH","THB","Road","19112015","","","1","FTTL_FG_DOMESTIC" 
"00088","TMAP-EM-BP_FG_SHIP","1P FTTL1OPA0098","19112015","24112015","Y","Order Type","","PZ071-00A43-TH","THB","Road","19112015","","","1","FTTL_FG_DOMESTIC" 
"00087","TMAP-EM-SR_FG_SHIP","1S FTTL1OSA0652","19112015","24112015","Y","Order Type","","PZ071-00A36-TH","THB","Road","19112015","","","1","FTTL_FG_DOMESTIC" 
"00087","TMAP-EM-SR_FG_SHIP","1S FTTL1OSA0652","19112015","24112015","Y","Order Type","","PZ071-00A41-TH","THB","Road","19112015","","","1","FTTL_FG_DOMESTIC" 
"00087","TMAP-EM-SR_FG_SHIP","1S FTTL1OSA0652","19112015","24112015","Y","Order Type","","PZ071-00A42-TH","THB","Road","19112015","","","1","FTTL_FG_DOMESTIC" 
"00087","TMAP-EM-SR_FG_SHIP","1S FTTL1OSA0652","19112015","24112015","Y","Order Type","","PZ071-00A43-TH","THB","Road","19112015","","","1","FTTL_FG_DOMESTIC" 
