"00003","IMCT-GW_FG_SHIP","D6FN263540","22112015","24112015","Y","30","","898252-1790","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-GW_FG_SHIP","D6FN263541","22112015","24112015","Y","30","","898252-1790","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-GW_FG_SHIP","D6FN263542","22112015","24112015","Y","30","","898252-1790","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-GW_FG_SHIP","D6FN263543","21112015","23112015","Y","60","","898280-7010","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263544","21112015","23112015","Y","120","","898280-7010","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263545","22112015","24112015","Y","60","","898280-7010","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263546","22112015","24112015","Y","60","","898280-7010","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263547","22112015","24112015","Y","60","","898280-7010","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263548","22112015","24112015","Y","120","","898280-7010","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263549","22112015","24112015","Y","60","","898280-7010","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263550","22112015","24112015","Y","120","","898280-7010","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263551","21112015","23112015","Y","60","","898280-7020","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263552","22112015","24112015","Y","60","","898280-7020","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263553","21112015","23112015","Y","60","","898280-7030","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263554","21112015","23112015","Y","120","","898280-7030","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263555","22112015","24112015","Y","60","","898280-7030","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263556","22112015","24112015","Y","60","","898280-7030","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263557","22112015","24112015","Y","60","","898280-7030","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263558","22112015","24112015","Y","120","","898280-7030","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263559","22112015","24112015","Y","60","","898280-7030","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263560","22112015","24112015","Y","120","","898280-7030","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-GW_FG_SHIP","D6FN263561","21112015","23112015","Y","30","","898312-2830","THB","Road","21112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-GW_FG_SHIP","D6FN263562","21112015","23112015","Y","30","","898312-2830","THB","Road","21112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-GW_FG_SHIP","D6FN263563","22112015","24112015","Y","30","","898312-2830","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-GW_FG_SHIP","D6FN263564","22112015","24112015","Y","30","","898312-2830","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-GW_FG_SHIP","D6FN263565","22112015","24112015","Y","30","","898312-2830","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-GW_FG_SHIP","D6FN263566","22112015","24112015","Y","30","","898312-2830","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-GW_FG_SHIP","D6FN263567","22112015","24112015","Y","30","","898312-2840","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
